Event	id_r	id_phi	id_eta	phi	phiB	quality	bx	pt
1712	4	1	0	-621	-2	5	0	31.2054
1713	4	6	-2	46	-5	6	0	60.7026
1713	1	6	-1	70	-10	6	0	60.7026
1713	2	6	-1	58	-7	5	0	60.7026
1714	2	1	0	-1009	-31	5	0	21.4049
1714	4	1	0	-1043	-4	6	0	21.4049
1714	1	12	0	1174	-34	6	0	21.4049
1715	1	4	0	175	4	3	0	58.3198
1715	2	4	0	162	-12	6	0	58.3198
1715	3	4	0	149	-10	5	0	58.3198
1715	4	4	0	144	-1	5	0	58.3198
1716	1	8	-1	1144	-15	6	0	56.2363
1716	4	8	-1	1109	-2	6	0	56.2363
1716	2	9	-1	-1016	-12	6	0	56.2363
1717	1	9	-1	939	-10	6	0	58.7754
1717	3	9	-1	917	-2	6	0	58.7754
1717	4	10	-1	-1231	-2	6	0	58.7754
1718	1	7	1	896	-8	6	0	108.494
1718	3	7	1	903	61	3	0	108.494
1718	4	7	2	879	-8	3	0	108.494
1719	1	3	0	777	-72	2	0	9.31616
1719	3	3	1	624	-19	6	0	9.31616
1719	4	4	1	-1517	16	2	0	9.31616
1720	1	1	2	-316	-12	3	0	34.9829
1720	2	1	2	-334	-13	6	0	34.9829
1721	1	10	1	4	-8	6	0	78.8483
1721	2	10	1	-5	-5	6	0	78.8483
1721	3	10	2	-11	-1	6	0	78.8483
1722	1	6	0	-475	-6	6	0	99.5197
1722	2	6	0	-484	-5	6	0	99.5197
1722	3	6	0	-492	-4	6	0	99.5197
1722	4	6	0	-495	-4	6	0	99.5197
1723	1	8	-2	761	-5	5	0	173.245
1723	3	8	-2	755	7	3	0	173.245
1724	4	12	-2	-1293	1	6	0	87.4602
1724	1	11	-1	865	-7	6	0	87.4602
1725	4	7	-1	732	-1	5	0	76.7538
1725	1	7	0	754	-7	6	0	76.7538
1725	2	7	0	744	-6	6	0	76.7538
1726	1	6	0	465	-4	5	0	136.153
1726	2	6	0	459	-3	6	0	136.153
1726	3	6	0	453	0	5	0	136.153
1726	4	6	0	450	0	6	0	136.153
1727	1	6	0	1189	-6	5	0	159.74
1727	4	6	0	1176	0	6	0	159.74
1727	2	7	0	-961	-3	6	0	159.74
1728	4	4	-2	1386	-3	6	0	136.55
1728	3	5	-2	-755	-2	6	0	136.55
1728	2	5	-1	-751	-5	5	0	136.55
1729	2	3	-1	103	-1	5	0	195.824
1729	4	3	-1	96	-7	5	0	195.824
1730	2	7	-2	502	-6	4	0	89.3464
1730	3	7	-2	497	-11	2	0	89.3464
1730	4	7	-2	492	7	5	0	89.3464
1730	1	7	-1	512	-8	6	0	89.3464
1731	3	5	-2	205	-3	6	0	175.569
1731	4	5	-2	203	-3	6	0	175.569
1731	1	5	-1	214	-4	6	0	175.569
1731	2	5	-1	207	0	3	0	175.569
1732	3	5	1	-353	-7	2	0	60.905
1732	4	5	1	-358	-4	6	0	60.905
1733	1	3	0	438	-54	3	0	25.6359
1733	2	3	0	408	-23	6	0	25.6359
1733	3	3	0	377	-19	6	0	25.6359
1733	4	3	0	363	-6	5	0	25.6359
1734	1	8	1	-318	-15	6	0	43.393
1734	2	8	2	-336	-12	6	0	43.393
1734	4	8	2	-355	-4	6	0	43.393
1735	1	1	0	-200	-9	6	0	80.6415
1735	2	1	0	-211	-5	6	0	80.6415
1735	3	1	0	-218	-7	6	0	80.6415
1735	4	1	0	-222	-4	6	0	80.6415
1736	1	11	1	606	-4	5	0	189.497
1736	2	11	1	600	-2	6	0	189.497
1736	3	11	2	597	2	2	0	189.497
1737	1	5	-1	1	-11	6	0	67.2147
1737	2	5	-1	-12	-10	6	0	67.2147
1737	4	5	-1	-26	3	2	0	67.2147
1738	1	12	-1	-370	-10	5	0	147.223
1738	2	12	-1	-374	-2	6	0	147.223
1738	3	12	-1	-379	-1	6	0	147.223
1738	4	12	-1	-380	-1	6	0	147.223
1739	2	12	0	-760	-6	5	0	91.9692
1739	3	12	0	-766	19	3	0	91.9692
1740	1	8	1	541	-8	6	0	103.562
1740	2	8	1	532	-4	6	0	103.562
1740	3	8	1	528	-41	2	0	103.562
1741	1	4	1	1196	-10	6	0	91.243
1741	2	5	1	-960	19	3	0	91.243
1741	4	4	2	1178	0	6	0	91.243
1742	3	3	-2	859	-3	6	0	89.9342
1742	4	4	-2	-1286	-2	6	0	89.9342
1742	1	3	-1	875	-8	5	0	89.9342
1743	4	7	-2	-172	21	3	0	105.585
1743	1	7	-1	-155	-6	6	0	105.585
1743	2	7	-1	-163	-2	6	0	105.585
1743	3	7	-1	-170	-13	5	0	105.585
1744	1	3	1	1292	-35	2	0	71.4303
1744	4	4	2	-873	0	6	0	71.4303
1745	1	7	-2	24	22	3	0	135.476
1745	2	7	-2	20	-2	6	0	135.476
1745	3	7	-2	16	-2	6	0	135.476
1746	1	10	1	1296	-36	2	0	27.5815
1746	4	10	2	1243	-8	6	0	27.5815
1746	2	11	2	-871	-12	6	0	27.5815
1747	1	5	2	1093	-19	5	0	32.4295
1747	3	5	2	1061	-9	6	0	32.4295
1747	2	6	2	-1069	-11	6	0	32.4295
1748	4	6	-1	1488	-3	6	0	183.338
1748	2	7	-1	-651	-1	5	0	183.338
1748	3	7	-1	-653	-1	6	0	183.338
1749	3	11	-2	-97	-2	6	0	184.522
1749	4	11	-2	-97	-13	2	0	184.522
1749	1	11	-1	-91	-3	5	0	184.522
1749	2	11	-1	-93	-14	2	0	184.522
1750	1	5	1	441	-30	2	0	132.88
1750	2	5	2	434	-3	6	0	132.88
1750	3	5	2	430	-2	6	0	132.88
1750	4	5	2	428	-28	2	0	132.88
1751	1	10	0	1176	-11	4	0	57.4078
1751	4	10	0	1150	4	5	0	57.4078
1751	2	11	0	-980	-9	6	0	57.4078
1752	2	1	0	-847	-50	6	0	10.474
1752	4	1	0	-917	5	6	0	10.474
1753	2	6	1	-889	-1	5	0	184.728
1753	4	5	2	1252	1	6	0	184.728
1754	1	8	1	408	-6	6	0	125.283
1754	2	8	1	403	-2	6	0	125.283
1754	3	8	1	399	-1	5	0	125.283
1754	4	8	1	397	-1	6	0	125.283
1755	1	11	1	-559	-10	5	0	94.0614
1755	2	11	1	-568	-2	5	0	94.0614
1755	3	11	1	-575	-2	6	0	94.0614
1756	1	4	0	692	-10	6	0	89.6376
1756	2	4	0	682	-9	6	0	89.6376
1756	3	4	0	674	-2	6	0	89.6376
1756	4	4	0	672	-2	6	0	89.6376
1757	1	5	1	-256	-7	6	0	73.1988
1757	3	5	2	-277	-5	5	0	73.1988
1757	4	5	2	-283	10	3	0	73.1988
1758	1	11	0	171	-4	6	0	150.999
1758	2	11	0	166	-3	6	0	150.999
1758	3	11	0	162	-45	2	0	150.999
1758	4	11	0	120	-292	2	0	150.999
1759	3	5	-1	-148	-2	6	0	121.647
1759	4	5	-1	-151	-2	6	0	121.647
1760	1	5	1	197	-2	6	0	165.685
1760	2	5	1	192	-4	6	0	165.685
1760	4	5	2	186	-23	2	0	165.685
1761	1	10	1	813	-8	6	0	127.876
1761	2	10	1	807	-24	2	0	127.876
1761	3	10	1	802	-2	5	0	127.876
1761	4	10	1	799	2	3	0	127.876
1762	1	7	1	-497	-6	5	0	125.022
1762	2	7	2	-503	-3	6	0	125.022
1762	3	7	2	-509	-5	6	0	125.022
1762	4	7	2	-511	1	5	0	125.022
1763	4	8	0	1354	-20	2	0	133.5
1763	3	9	0	-788	-3	6	0	133.5
1764	2	11	0	-717	-1	5	0	197.526
1764	3	11	0	-720	14	2	0	197.526
1765	2	7	-2	734	-4	6	0	99.7004
1765	3	7	-2	729	-4	6	0	99.7004
1765	4	7	-2	727	-3	6	0	99.7004
1765	1	7	-1	740	-5	6	0	99.7004
1766	1	10	-1	-422	225	3	0	182.482
1766	2	10	-1	-555	-2	6	0	182.482
1766	3	10	-1	-557	1	6	0	182.482
1766	4	10	-1	-558	-2	6	0	182.482
1767	1	5	1	-26	-73	6	0	10.8928
1767	2	5	2	-125	-61	3	0	10.8928
1767	3	5	2	-164	-11	6	0	10.8928
1767	4	5	2	-163	12	6	0	10.8928
1768	1	12	0	219	-27	6	0	24.6232
1768	2	12	0	186	-21	6	0	24.6232
1768	3	12	0	163	-12	6	0	24.6232
1768	4	12	0	157	1	5	0	24.6232
1769	4	7	-2	1198	3	6	0	23.6094
1769	1	7	-1	1246	-27	6	0	23.6094
1770	1	9	0	1154	-5	6	0	134.801
1770	2	10	0	-994	-4	6	0	134.801
1770	4	10	0	-1000	-24	2	0	134.801
1771	1	7	1	991	0	5	0	190.123
1771	3	7	1	985	-3	6	0	190.123
1771	4	7	2	983	-21	3	0	190.123
1772	1	2	0	565	-70	3	0	13.7829
1772	3	2	0	461	-23	6	0	13.7829
1772	4	2	0	442	-13	5	0	13.7829
1773	1	5	2	1224	-52	2	0	43.2296
1773	2	6	2	-940	-19	5	0	43.2296
1774	3	3	-2	818	-1	5	0	129.867
1774	4	4	-2	-1328	-2	6	0	129.867
1774	1	3	-1	830	-2	2	0	129.867
1774	2	3	-1	823	-26	2	0	129.867
1775	2	10	1	-667	-7	6	0	81.3415
1775	3	10	1	-675	-3	4	0	81.3415
1776	1	5	-1	813	-5	6	0	127.127
1776	3	5	-1	802	1	4	0	127.127
1776	4	5	-1	800	-2	4	0	127.127
1777	1	8	1	1237	-18	6	0	41.2142
1777	2	9	1	-923	-34	2	0	41.2142
1777	4	8	2	1201	-3	6	0	41.2142
1778	1	12	1	238	-7	6	0	92.6466
1778	2	12	1	229	-8	5	0	92.6466
1778	3	12	1	221	-5	6	0	92.6466
1778	4	12	1	218	-27	3	0	92.6466
1779	1	4	1	618	-26	6	0	23.2642
1779	2	4	2	586	-19	6	0	23.2642
1779	3	4	2	568	-9	6	0	23.2642
1779	4	4	2	563	3	6	0	23.2642
1780	1	7	0	1026	-2	6	0	181.583
1780	4	7	1	1017	1	6	0	181.583
1781	1	8	-1	237	-4	6	0	124.465
1781	2	8	-1	230	-3	6	0	124.465
1781	3	8	-1	225	-3	6	0	124.465
1782	1	10	1	-307	-1	6	0	196.045
1782	2	10	1	-311	-4	6	0	196.045
1782	3	10	1	-315	0	6	0	196.045
1782	4	10	1	-316	-3	5	0	196.045
1783	1	8	0	99	-4	6	0	192.403
1783	2	8	0	95	-3	6	0	192.403
1783	3	8	0	91	0	6	0	192.403
1783	4	8	0	90	0	5	0	192.403
1784	1	7	1	-121	-5	6	0	161.547
1784	2	7	1	-126	-2	6	0	161.547
1784	3	7	1	-130	-1	6	0	161.547
1784	4	7	1	-131	2	5	0	161.547
1785	1	6	1	-214	-2	6	0	197.527
1785	2	6	1	-217	-4	6	0	197.527
1785	3	6	1	-219	-4	6	0	197.527
1785	4	6	1	-220	-1	5	0	197.527
1786	1	11	2	299	-37	3	0	19.3453
1786	2	11	2	269	-33	2	0	19.3453
1786	3	11	2	235	-18	6	0	19.3453
1787	1	4	0	-228	-11	6	0	61.236
1787	2	4	0	-241	-9	4	0	61.236
1787	3	4	0	-252	-6	6	0	61.236
1788	4	5	-1	1251	-1	6	0	101.737
1788	2	6	-1	-883	-5	6	0	101.737
1789	1	6	1	52	-17	6	0	37.9158
1789	2	6	1	32	-12	6	0	37.9158
1789	3	6	1	17	-2	2	0	37.9158
1789	4	6	2	9	-26	2	0	37.9158
1790	1	7	1	43	-5	6	0	139.992
1790	2	7	1	37	-2	6	0	139.992
1790	4	7	1	31	-1	6	0	139.992
1791	2	1	-1	-760	-9	6	0	73.9036
1791	3	1	-1	-769	-5	6	0	73.9036
1791	4	1	-1	-773	-2	6	0	73.9036
1792	1	12	1	267	-11	6	0	106.448
1792	2	12	1	280	91	2	0	106.448
1792	3	12	1	253	-3	5	0	106.448
1792	4	12	2	250	-6	3	0	106.448
1793	4	4	-1	1438	72	6	0	6.36295
1793	3	5	-1	-788	22	3	0	6.36295
1794	3	6	2	325	-20	6	0	11.1615
1794	4	6	2	306	-4	5	0	11.1615
1795	3	1	-2	825	-2	6	0	100.388
1795	4	2	-2	-1322	0	6	0	100.388
1795	1	1	-1	838	-6	6	0	100.388
1795	2	1	-1	831	23	2	0	100.388
1796	1	6	0	760	-11	6	0	66.6875
1796	2	6	0	748	-11	5	0	66.6875
1796	3	6	0	740	-5	6	0	66.6875
1796	4	6	0	735	-1	5	0	66.6875
1797	1	3	0	120	-26	5	0	23.6064
1797	2	3	0	85	-21	4	0	23.6064
1797	3	3	0	61	-32	2	0	23.6064
1797	4	3	0	54	-1	6	0	23.6064
1798	1	9	-2	991	-14	6	0	42.4221
1798	3	9	-2	959	-7	5	0	42.4221
1799	1	10	1	673	-56	5	0	12.4291
1799	2	10	2	603	-50	3	0	12.4291
1799	3	10	2	564	-25	6	0	12.4291
1799	4	10	2	546	-9	6	0	12.4291
1800	2	1	0	-1113	-3	4	0	170.611
1800	1	12	0	1036	-6	6	0	170.611
1800	3	12	0	1028	0	6	0	170.611
1801	2	4	-2	79	73	6	0	143.466
1801	3	4	-2	62	-2	6	0	143.466
1801	4	4	-2	60	-5	4	0	143.466
1801	1	4	-1	71	-8	2	0	143.466
1802	2	3	-2	-569	-2	6	0	182.735
1802	3	3	-2	-572	-2	6	0	182.735
1802	4	3	-2	-574	0	5	0	182.735
1803	1	9	1	-233	-22	3	0	136.871
1803	2	9	1	-237	-2	6	0	136.871
1803	3	9	1	-241	-1	6	0	136.871
1803	4	9	1	-242	-1	6	0	136.871
1804	3	1	-1	-504	-2	6	0	185.081
1804	4	1	-1	-505	1	6	0	185.081
1804	1	1	0	-495	-4	6	0	185.081
1805	1	10	0	136	-9	6	0	66.3284
1805	2	10	0	121	-15	3	0	66.3284
1805	3	10	0	113	-6	6	0	66.3284
1805	4	10	0	108	-2	6	0	66.3284
1806	3	11	2	927	-8	6	0	24.6223
1807	1	10	0	-185	-5	6	0	169.96
1807	2	10	0	-190	-2	3	0	169.96
1807	3	10	0	-194	-4	6	0	169.96
1807	4	10	0	-192	-38	5	0	169.96
1808	3	8	-2	-269	-4	5	0	73.3487
1808	4	8	-2	-270	2	6	0	73.3487
1808	1	8	-1	-255	-8	6	0	73.3487
1808	2	8	-1	-263	-19	2	0	73.3487
1809	1	5	0	-243	-7	6	0	105.417
1809	2	5	0	-252	-6	6	0	105.417
1809	3	5	0	-259	-5	6	0	105.417
1810	1	5	1	-68	59	3	0	113.567
1810	2	5	2	-357	-4	5	0	113.567
1810	3	5	2	-362	-3	5	0	113.567
1810	4	5	2	-365	-3	6	0	113.567
1811	4	8	1	1337	-18	2	0	79.8288
1811	3	9	1	-801	-4	6	0	79.8288
1812	1	9	-1	-487	-13	6	0	60.8267
1812	2	9	-1	-502	-6	6	0	60.8267
1812	3	9	-1	-513	-7	5	0	60.8267
1812	4	9	-1	-518	39	2	0	60.8267
1813	3	1	-1	916	-2	6	0	96.1631
1813	4	2	-1	-1205	49	2	0	96.1631
1813	1	1	0	931	-7	6	0	96.1631
1814	3	10	-2	-556	-4	6	0	148.212
1814	4	10	-2	-558	-2	5	0	148.212
1814	1	10	-1	-546	-5	6	0	148.212
1814	2	10	-1	-552	-2	6	0	148.212
1815	1	5	0	279	-6	6	0	119.689
1815	2	5	0	273	-3	6	0	119.689
1815	3	5	0	268	-2	6	0	119.689
1815	4	5	0	266	-2	6	0	119.689
1816	1	3	0	608	-11	5	0	66.5608
1816	2	3	0	595	-6	6	0	66.5608
1816	3	3	0	586	-5	5	0	66.5608
1816	4	3	0	582	-21	2	0	66.5608
1816	4	4	0	-1564	-3	6	0	66.5608
1817	1	3	-2	532	10	3	0	50.6258
1817	2	3	-2	520	-9	6	0	50.6258
1817	3	3	-2	510	13	2	0	50.6258
1818	2	7	2	195	-10	6	0	42.2565
1818	3	7	2	184	-3	5	0	42.2565
1819	2	12	-2	-752	92	5	0	121.509
1819	3	12	-2	-819	1	2	0	121.509
1820	4	4	-1	1490	-8	6	0	14.6844
1820	1	5	-1	-533	-51	6	0	14.6844
1820	2	5	-1	-585	-3	2	0	14.6844
1820	3	5	-1	-633	-17	5	0	14.6844
1821	1	2	0	728	-4	6	0	168.984
1821	2	2	0	723	-6	5	0	168.984
1821	3	2	0	720	-3	6	0	168.984
1821	4	3	0	-1427	-2	6	0	168.984
1822	2	3	-2	-1021	1	3	0	91.483
1822	4	3	-2	-1030	-3	6	0	91.483
1822	1	2	-1	1132	-7	6	0	91.483
1823	1	3	0	-329	-4	6	0	144.594
1823	2	3	0	-336	-3	6	0	144.594
1823	3	3	0	-341	-3	6	0	144.594
1824	1	2	0	839	-28	5	0	22.6429
1824	2	2	0	809	-50	2	0	22.6429
1824	3	2	0	775	32	5	0	22.6429
1824	4	3	0	-1374	-7	6	0	22.6429
1825	2	5	1	380	-47	3	0	15.8476
1825	3	5	1	350	-15	6	0	15.8476
1825	4	5	1	333	-13	5	0	15.8476
1826	2	12	-2	406	-5	5	0	198.831
1826	3	12	-2	405	1	6	0	198.831
1826	4	12	-2	404	1	2	0	198.831
1826	1	12	-1	412	25	2	0	198.831
1827	1	1	-2	143	8	3	0	72.0296
1827	2	1	-2	133	-16	3	0	72.0296
1827	3	1	-2	127	-1	6	0	72.0296
1828	1	6	1	29	-3	6	0	123.621
1828	2	6	1	22	-27	3	0	123.621
1828	4	6	1	16	-2	6	0	123.621
1829	1	4	0	767	-5	6	0	82.7169
1829	2	4	0	758	-18	2	0	82.7169
1829	3	4	0	749	8	3	0	82.7169
1829	4	4	0	746	0	6	0	82.7169
1830	1	5	0	79	-169	5	0	4.32687
1830	2	5	0	-139	-127	5	0	4.32687
1830	3	5	0	-235	24	6	0	4.32687
1831	3	9	-2	163	-9	6	0	24.9775
1831	4	9	-2	154	-5	6	0	24.9775
1831	1	9	-1	217	-27	6	0	24.9775
1831	2	9	-1	185	-18	6	0	24.9775
1832	1	9	1	-422	-7	6	0	80.3543
1832	2	9	1	-432	-8	6	0	80.3543
1832	3	9	1	-437	3	2	0	80.3543
1832	4	9	2	-439	-5	5	0	80.3543
1833	4	6	-2	1212	-2	5	0	109.063
1833	1	6	-1	1225	-6	6	0	109.063
1833	2	7	-1	-924	39	2	0	109.063
1834	1	9	0	-140	-8	3	0	72.8273
1834	2	9	0	-149	-7	5	0	72.8273
1834	3	9	0	-157	-3	6	0	72.8273
1835	1	3	0	-246	-7	6	0	182.84
1835	2	3	0	-237	80	2	0	182.84
1835	3	3	0	-256	-19	2	0	182.84
1835	4	3	0	-259	-19	3	0	182.84
1836	2	2	2	-833	28	3	0	137.125
1836	4	2	2	-839	0	6	0	137.125
1837	2	2	-1	-645	-2	6	0	153.8
1837	4	2	-1	-651	-1	6	0	153.8
1838	1	7	0	765	-8	6	0	87.5895
1838	2	7	0	757	7	2	0	87.5895
1838	4	7	1	747	0	6	0	87.5895
1839	1	11	1	684	-77	6	0	9.06383
1839	2	11	1	590	-56	6	0	9.06383
1839	3	11	1	532	-12	6	0	9.06383
1840	1	3	0	2	-84	6	0	26.8089
1840	2	3	0	-95	-54	6	0	26.8089
1840	3	3	0	-158	-26	6	0	26.8089
1840	4	3	0	-174	-4	6	0	26.8089
1841	1	7	0	869	-29	6	0	28.6001
1841	3	7	0	808	-19	6	0	28.6001
1841	4	7	0	793	-23	2	0	28.6001
1842	1	7	0	252	-6	5	0	125.972
1842	2	7	0	245	-5	5	0	125.972
1842	3	7	0	239	-1	6	0	125.972
1842	4	7	0	236	-1	6	0	125.972
1843	4	4	-2	-1418	2	5	0	93.1905
1843	1	3	-1	743	-5	6	0	93.1905
1843	2	3	-1	736	9	2	0	93.1905
1844	1	3	0	-323	-42	6	0	18.3908
1844	2	3	0	-378	-32	6	0	18.3908
1844	3	3	0	-414	-17	5	0	18.3908
1844	4	3	0	-426	2	3	0	18.3908
1845	3	4	-2	710	-1	6	0	148.026
1845	4	4	-2	708	-1	6	0	148.026
1845	1	4	-1	718	-2	6	0	148.026
1845	2	4	-1	713	-2	5	0	148.026
1846	1	5	0	-190	-2	6	0	171.613
1846	2	5	0	-195	-4	6	0	171.613
1846	3	5	0	-199	-1	5	0	171.613
1846	4	5	0	-201	0	6	0	171.613
1847	1	5	2	-126	-5	6	0	160.273
1847	2	5	2	-131	-4	5	0	160.273
1847	3	5	2	-133	-4	6	0	160.273
1848	1	5	0	630	-78	2	0	9.87401
1848	2	5	0	521	-60	6	0	9.87401
1848	3	5	0	455	-28	5	0	9.87401
1848	4	5	0	436	2	6	0	9.87401
1849	1	11	-1	-203	-3	6	0	196.247
1849	2	11	-1	-207	-3	5	0	196.247
1849	3	11	-1	-210	1	6	0	196.247
1849	4	11	-1	-211	1	2	0	196.247
1850	1	11	0	-519	-12	6	0	51.211
1850	3	11	1	-548	-49	4	0	51.211
1850	4	11	1	-546	0	6	0	51.211
1851	1	10	1	-284	-13	6	0	68.7152
1851	2	10	1	-297	-5	5	0	68.7152
1851	3	10	2	-308	-13	3	0	68.7152
1851	4	10	2	-311	-1	6	0	68.7152
1852	3	2	-2	197	-2	5	0	96.4076
1852	4	2	-2	194	1	6	0	96.4076
1852	1	2	-1	212	-9	6	0	96.4076
1852	2	2	-1	205	-25	2	0	96.4076
1853	2	1	1	84	-86	6	0	108.817
1853	3	1	1	62	-2	6	0	108.817
1853	4	1	1	58	-5	4	0	108.817
1854	1	10	0	406	1	4	0	186.132
1854	2	10	0	401	-5	6	0	186.132
1854	4	10	1	398	-1	6	0	186.132
1855	1	11	1	-153	-3	6	0	186.302
1855	2	11	1	-157	-1	6	0	186.302
1855	3	11	1	-159	-3	5	0	186.302
1855	4	11	1	-160	-2	5	0	186.302
1856	1	6	0	964	-5	6	0	187.481
1856	3	6	0	957	1	6	0	187.481
1856	4	6	0	956	1	6	0	187.481
1857	1	2	0	565	-11	6	0	75.2764
1857	4	2	1	540	-2	6	0	75.2764
1858	3	2	1	1007	-16	6	0	8.72172
1858	2	3	1	-1093	-49	6	0	8.72172
1858	4	3	1	-1147	1	6	0	8.72172
1859	2	9	-2	527	11	3	0	143.484
1859	3	9	-2	525	-3	5	0	143.484
1859	4	9	-2	524	-14	2	0	143.484
1859	1	9	-1	533	10	2	0	143.484
1860	1	6	0	915	-5	5	0	142.12
1860	3	6	0	904	-1	6	0	142.12
1860	4	6	0	902	0	6	0	142.12
1861	3	4	-1	842	-4	3	0	60.4586
1861	4	4	-1	839	0	6	0	60.4586
1862	1	5	1	465	-7	4	0	113.55
1862	3	5	2	450	-2	5	0	113.55
1862	4	5	2	447	-1	6	0	113.55
1863	1	5	-2	273	-9	3	0	99.5001
1863	2	5	-2	266	-5	6	0	99.5001
1863	3	5	-2	261	-1	5	0	99.5001
1864	1	10	0	228	-11	6	0	61.4303
1864	2	10	0	217	-27	2	0	61.4303
1864	3	10	0	207	-3	6	0	61.4303
1864	4	10	0	206	3	6	0	61.4303
1865	1	1	-2	221	24	3	0	186.667
1865	2	1	-2	217	-2	6	0	186.667
1865	3	1	-2	216	-2	2	0	186.667
1866	1	6	1	-406	-6	6	0	135.483
1866	2	6	1	-412	-3	5	0	135.483
1866	3	6	1	-416	-4	6	0	135.483
1866	4	6	1	-418	-2	6	0	135.483
1867	1	11	1	-359	-4	6	0	162.364
1867	2	11	1	-365	-6	2	0	162.364
1867	3	11	1	-368	-2	6	0	162.364
1867	4	11	1	-371	-2	6	0	162.364
1868	1	1	1	630	-5	6	0	130.135
1868	2	1	1	624	-5	5	0	130.135
1868	3	1	1	620	-9	5	0	130.135
1868	4	2	2	-1527	-5	3	0	130.135
1869	1	12	1	-409	-25	6	0	29.7693
1869	3	12	2	-464	-15	6	0	29.7693
1869	4	12	2	-475	-42	2	0	29.7693
1870	2	6	1	-256	-2	6	0	160.684
1870	3	6	1	-259	-2	6	0	160.684
1871	1	12	0	-521	0	6	0	195.755
1871	2	12	0	-524	-3	6	0	195.755
1871	3	12	0	-527	-3	6	0	195.755
1872	1	10	2	720	-6	6	0	161.76
1872	2	10	2	717	-2	6	0	161.76
1872	3	10	2	714	12	2	0	161.76
1873	1	11	-2	-405	-15	5	0	167.42
1873	2	11	-2	-406	-1	6	0	167.42
1873	3	11	-2	-410	-3	5	0	167.42
1874	1	1	0	612	-11	6	0	71.3575
1874	2	1	0	602	26	2	0	71.3575
1874	3	1	0	593	-3	6	0	71.3575
1874	4	1	0	592	2	2	0	71.3575
1874	4	2	0	-1551	0	6	0	71.3575
1875	1	6	1	1000	-10	6	0	80.1241
1875	3	6	1	980	-5	6	0	80.1241
1876	1	9	1	-415	-8	6	0	90.0003
1876	2	9	1	-425	-6	6	0	90.0003
1876	3	9	1	-431	-23	2	0	90.0003
1876	4	9	1	-435	0	6	0	90.0003
1877	1	7	0	-481	-5	6	0	152.112
1877	2	7	0	-487	-2	6	0	152.112
1877	3	7	0	-492	-4	4	0	152.112
1877	4	7	0	-495	-1	4	0	152.112
1878	4	5	1	1375	2	5	0	140.719
1878	2	6	1	-762	-3	6	0	140.719
1878	3	6	1	-766	-3	6	0	140.719
1879	2	11	-2	380	-5	6	0	154.604
1879	3	11	-2	377	-2	6	0	154.604
1879	4	11	-2	374	-1	6	0	154.604
1879	1	11	-1	385	-6	5	0	154.604
1880	1	11	0	-327	-5	5	0	170.029
1880	3	11	1	-335	-10	2	0	170.029
1880	4	11	1	-330	-43	5	0	170.029
1881	3	4	-2	-158	-1	6	0	173.997
1881	4	4	-2	-159	-3	6	0	173.997
1881	1	4	-1	-150	-4	6	0	173.997
1882	2	1	1	-899	-5	5	0	60.6339
1882	4	1	1	-912	-35	3	0	60.6339
1882	1	12	1	1256	-13	5	0	60.6339
1883	4	10	1	1361	-21	2	0	38.2493
1883	2	11	1	-753	-15	5	0	38.2493
1883	3	11	1	-773	-11	6	0	38.2493
1884	2	3	-2	-510	-8	6	0	82.7099
1884	3	3	-2	-516	13	3	0	82.7099
1884	4	3	-2	-519	39	2	0	82.7099
1884	1	3	-1	-497	-14	2	0	82.7099
1885	4	4	2	1282	0	5	0	62.1698
1886	1	8	1	2	-5	6	0	115.966
1886	2	8	1	0	0	2	0	115.966
1886	3	8	2	-7	-2	6	0	115.966
1886	4	8	2	-9	-24	2	0	115.966
1887	4	1	-1	-1424	5	2	0	28.1656
1887	1	12	-1	767	-27	6	0	28.1656
1887	2	12	-1	739	-16	6	0	28.1656
1887	3	12	-1	721	-14	5	0	28.1656
1888	1	8	0	-543	-4	6	0	177.835
1888	2	8	0	-546	-5	6	0	177.835
1888	3	8	0	-551	-3	6	0	177.835
1889	3	4	-2	1109	11	2	0	158.497
1889	4	4	-2	1106	-4	6	0	158.497
1889	1	4	-1	1117	-5	6	0	158.497
1889	2	5	-1	-1030	13	4	0	158.497
1890	1	4	0	845	-4	2	0	133.177
1890	4	4	1	830	-2	6	0	133.177
1891	2	10	-2	844	-4	2	0	115.362
1891	3	10	-2	839	0	6	0	115.362
1892	1	2	1	237	-85	6	0	8.79322
1892	2	2	1	136	-56	6	0	8.79322
1892	3	2	1	65	-30	6	0	8.79322
1892	4	2	1	45	-5	6	0	8.79322
1893	1	8	-1	1299	-13	2	0	26.6154
1893	4	8	-1	1222	-8	6	0	26.6154
1893	2	9	-1	-879	-19	6	0	26.6154
1894	2	4	-1	132	9	3	0	155.781
1894	3	4	-1	129	1	6	0	155.781
1894	4	4	-1	127	-1	5	0	155.781
1895	1	8	-1	115	-42	6	0	16.9958
1895	2	8	-1	72	-34	2	0	16.9958
1895	3	8	-1	36	-4	2	0	16.9958
1895	4	8	-1	16	-10	6	0	16.9958
1896	1	8	0	-292	-35	6	0	22.4553
1897	1	2	0	736	-13	6	0	60.0376
1897	2	2	0	723	-3	5	0	60.0376
1897	3	2	0	708	-6	6	0	60.0376
1897	4	3	0	-1445	-5	6	0	60.0376
1898	1	8	0	650	-61	6	0	11.8104
1898	2	8	0	579	-41	6	0	11.8104
1898	3	8	0	450	-81	3	0	11.8104
1898	4	8	0	516	-13	3	0	11.8104
