Event,n_Primitive,1dtPrimitive.id_r,2dtPrimitive.id_r,3dtPrimitive.id_r,4dtPrimitive.id_r,1dtPrimitive.id_eta,2dtPrimitive.id_eta,3dtPrimitive.id_eta,4dtPrimitive.id_eta,1dtPrimitive.id_phi,2dtPrimitive.id_phi,3dtPrimitive.id_phi,4dtPrimitive.id_phi,1dtPrimitive.phiGlb,2dtPrimitive.phiGlb,3dtPrimitive.phiGlb,4dtPrimitive.phiGlb,1dtPrimitive.phiB,2dtPrimitive.phiB,3dtPrimitive.phiB,4dtPrimitive.phiB,delta_phi12,delta_phi13,delta_phi14,delta_phi23,delta_phi24,delta_phi34,genParticle.pt
426.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,2.858472347259521,2.851392269134521,0.0,0.0,-14.0,-4.0,0.0,0.0,0.007080078125,2.858472347259521,2.858472347259521,2.851392269134521,2.851392269134521,0.0,54.66913986206055
427.0,3.0,1.0,1.0,1.0,0.0,-2.0,-2.0,-2.0,0.0,4.0,4.0,4.0,0.0,1.4604448080062866,1.4594682455062866,1.4582475423812866,0.0,5.0,-2.0,-2.0,0.0,0.0009765625,0.002197265625,1.4604448080062866,0.001220703125,1.4594682455062866,1.4582475423812866,116.80818939208984
428.0,3.0,1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,2.0,3.0,3.0,0.0,0.8304835557937622,0.8277151584625244,0.8245413303375244,0.0,-13.0,-8.0,13.0,0.0,0.002768397331237793,0.005942225456237793,0.8304835557937622,0.003173828125,0.8277151584625244,0.8245413303375244,54.26368713378906
429.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,2.217197895050049,2.215733051300049,2.211338520050049,2.214512348175049,-3.0,-3.0,-84.0,15.0,0.00146484375,0.005859375,0.002685546875,0.00439453125,0.001220703125,0.003173828125,148.35452270507812
430.0,3.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,-0.120849609375,-0.122802734375,-0.12451171875,0.0,-15.0,-3.0,-5.0,0.0,0.001953125,0.003662109375,0.120849609375,0.001708984375,0.122802734375,0.12451171875,81.51065826416016
431.0,4.0,1.0,1.0,1.0,1.0,-1.0,-2.0,-2.0,-2.0,9.0,9.0,9.0,9.0,4.2947473526000985,4.2937707901000985,4.2927942276000985,4.2925500869750985,-3.0,-2.0,3.0,1.0,0.0009765625,0.001953125,0.002197265625,0.0009765625,0.001220703125,0.000244140625,168.9615020751953
432.0,3.0,1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,4.0,4.0,4.0,0.0,1.4186967611312866,1.4179643392562866,1.4172319173812866,0.0,-5.0,-1.0,-1.0,0.0,0.000732421875,0.00146484375,1.4186967611312866,0.000732421875,1.4179643392562866,1.4172319173812866,130.28825378417972
433.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,2.1097760200500493,2.1085553169250493,2.1078228950500493,2.1073346138000493,-5.0,-5.0,-1.0,-4.0,0.001220703125,0.001953125,0.00244140625,0.000732421875,0.001220703125,0.00048828125,174.0573272705078
434.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,0.9610159397125244,0.9529592990875244,0.9470999240875244,0.9449026584625244,-29.0,-17.0,-8.0,-4.0,0.008056640625,0.013916015625,0.01611328125,0.005859375,0.008056640625,0.002197265625,25.87174224853516
435.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,11.0,5.208399772644043,5.207423210144043,5.205958366394043,5.205714225769043,-11.0,-11.0,-10.0,-7.0,0.0009765625,0.00244140625,0.002685546875,0.00146484375,0.001708984375,0.000244140625,122.23050689697266
436.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,10.0,9.0,10.0,4.442940711975098,4.44236946105957,4.441231727600098,4.44163703918457,-2.0,-1.0,20.0,12.0,0.0005712509155273438,0.001708984375,0.0013036727905273438,0.0011377334594726562,0.000732421875,0.00040531158447265625,179.52206420898438
437.0,3.0,1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,11.0,11.0,11.0,0.0,5.110987663269043,5.108790397644043,5.108546257019043,0.0,-7.0,0.0,3.0,0.0,0.002197265625,0.00244140625,5.110987663269043,0.000244140625,5.108790397644043,5.108546257019043,150.79690551757812
438.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,0.7906886339187622,0.7893850803375244,0.7887355089187622,0.7881643772125244,-35.0,-2.0,-34.0,-2.0,0.001303553581237793,0.001953125,0.002524256706237793,0.000649571418762207,0.001220703125,0.000571131706237793,151.96270751953125
439.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,3.065420866012573,3.062735319137573,3.059805631637573,3.059317350387573,-9.0,-8.0,7.0,-3.0,0.002685546875,0.005615234375,0.006103515625,0.0029296875,0.00341796875,0.00048828125,64.83603668212889
440.0,2.0,1.0,1.0,0.0,0.0,-1.0,-2.0,0.0,0.0,4.0,4.0,0.0,0.0,1.3598588705062866,1.3547319173812866,0.0,0.0,-9.0,-5.0,0.0,0.0,0.005126953125,1.3598588705062866,1.3598588705062866,1.3547319173812866,1.3547319173812866,0.0,42.00104904174805
441.0,3.0,1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,2.0,3.0,3.0,0.0,0.8024073839187622,0.7993948459625244,0.7964651584625244,0.0,-11.0,-10.0,0.0,0.0,0.003012537956237793,0.005942225456237793,0.8024073839187622,0.0029296875,0.7993948459625244,0.7964651584625244,58.02029800415039
443.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0,6.0,6.0,0.0,2.684400081634521,2.680982112884521,2.680249691009521,0.0,-14.0,-7.0,3.0,0.0,0.00341796875,0.004150390625,2.684400081634521,0.000732421875,2.680982112884521,2.680249691009521,40.4704704284668
444.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,4.1880578994750985,4.1861047744750985,0.0,0.0,-2.0,-1.0,0.0,0.0,0.001953125,4.1880578994750985,4.1880578994750985,4.1861047744750985,4.1861047744750985,0.0,107.10028839111328
445.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,10.0,0.0,0.0,4.417305946350098,4.42894172668457,0.0,0.0,-2.0,170.0,0.0,0.0,0.011635780334472656,4.417305946350098,4.417305946350098,4.42894172668457,4.42894172668457,0.0,177.48318481445312
446.0,3.0,1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,10.0,10.0,10.0,0.0,4.84056282043457,4.83763313293457,4.83616828918457,0.0,-11.0,-8.0,13.0,0.0,0.0029296875,0.00439453125,4.84056282043457,0.00146484375,4.83763313293457,4.83616828918457,47.22897720336914
447.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0,1.9271588325500488,1.9457135200500488,1.9321244955062864,0.0,-85.0,-488.0,0.0,0.0,0.0185546875,0.004965662956237571,1.9271588325500488,0.013589024543762429,1.9457135200500488,1.9321244955062864,164.03431701660156
448.0,3.0,1.0,1.0,1.0,0.0,-2.0,-2.0,-2.0,0.0,4.0,4.0,4.0,0.0,1.6486772298812866,1.6474565267562866,1.6462358236312866,0.0,-14.0,-5.0,-1.0,0.0,0.001220703125,0.00244140625,1.6486772298812866,0.001220703125,1.6474565267562866,1.6462358236312866,136.92677307128906
449.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.9291119575500488,1.9271588325500488,0.0,0.0,-17.0,-8.0,0.0,0.0,0.001953125,1.9291119575500488,1.9291119575500488,1.9271588325500488,1.9271588325500488,0.0,59.24181365966797
450.0,4.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-2.0,-2.0,2.0,2.0,2.0,2.0,0.4398585557937622,0.4493800401687622,0.4330226182937622,0.4322901964187622,-14.0,114.0,-5.0,-2.0,0.009521484375,0.0068359375,0.007568359375,0.016357421875,0.01708984375,0.000732421875,48.71467971801758
451.0,3.0,1.0,1.0,1.0,0.0,-1.0,-2.0,-2.0,0.0,6.0,6.0,6.0,0.0,2.554273128509521,2.539136409759521,2.536206722259521,0.0,-44.0,-11.0,-4.0,0.0,0.01513671875,0.01806640625,2.554273128509521,0.0029296875,2.539136409759521,2.536206722259521,26.25203514099121
452.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,2.1329693794250493,2.1192975044250493,0.0,0.0,-24.0,89.0,0.0,0.0,0.013671875,2.1329693794250493,2.1329693794250493,2.1192975044250493,2.1192975044250493,0.0,30.42205810546875
453.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,7.0,6.0,0.0,2.910962581634521,2.909170866012573,2.904370784759521,0.0,-11.0,7.0,-20.0,0.0,0.0017917156219482422,0.006591796875,2.910962581634521,0.004800081253051758,2.909170866012573,2.904370784759521,77.62881469726562
454.0,3.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,8.0,8.0,8.0,0.0,3.7342832088470463,3.7333066463470463,3.7328183650970463,0.0,-4.0,0.0,3.0,0.0,0.0009765625,0.00146484375,3.7342832088470463,0.00048828125,3.7333066463470463,3.7328183650970463,177.5362548828125
455.0,3.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.178955078125,0.171142578125,0.177001953125,0.0,-4.0,-260.0,-3.0,0.0,0.0078125,0.001953125,0.178955078125,0.005859375,0.171142578125,0.177001953125,144.2637176513672
456.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,5.214259147644043,5.207911491394043,0.0,0.0,-23.0,-17.0,0.0,0.0,0.00634765625,5.214259147644043,5.214259147644043,5.207911491394043,5.207911491394043,0.0,33.29983139038086
457.0,3.0,1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,3.0,3.0,4.0,0.0,1.2185842990875244,1.2151663303375244,1.2123979330062866,0.0,-11.0,-10.0,-43.0,0.0,0.00341796875,0.006186366081237793,1.2185842990875244,0.002768397331237793,1.2151663303375244,1.2123979330062866,43.0478401184082
458.0,4.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-2.0,8.0,8.0,8.0,8.0,3.5567929744720463,3.5531308650970463,3.5504453182220463,3.5484921932220463,-13.0,-11.0,-18.0,-6.0,0.003662109375,0.00634765625,0.00830078125,0.002685546875,0.004638671875,0.001953125,64.70810699462889
459.0,3.0,1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,6.0,6.0,6.0,0.0,2.651685237884521,2.649732112884521,2.649732112884521,0.0,34.0,-2.0,1.0,0.0,0.001953125,0.001953125,2.651685237884521,0.0,2.649732112884521,2.649732112884521,189.54669189453125
460.0,3.0,1.0,1.0,1.0,0.0,-2.0,-2.0,-2.0,0.0,2.0,2.0,2.0,0.0,0.3273097276687622,0.3234034776687622,0.3212062120437622,0.0,-26.0,-7.0,19.0,0.0,0.00390625,0.006103515625,0.3273097276687622,0.002197265625,0.3234034776687622,0.3212062120437622,27.295053482055664
461.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,2.0455670356750493,2.0423932075500493,2.0419049263000493,0.0,-6.0,-2.0,4.0,0.0,0.003173828125,0.003662109375,2.0455670356750493,0.00048828125,2.0423932075500493,2.0419049263000493,126.84598541259766
462.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,12.0,12.0,1.0,0.0,5.9778480529785165,5.9756507873535165,-0.3076171875,0.0,-2.0,-1.0,-3.0,0.0,0.002197265625,6.2854652404785165,5.9778480529785165,6.2832679748535165,5.9756507873535165,0.3076171875,154.86988830566406
463.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.8257620334625244,0.8233206272125244,0.0,0.0,-4.0,-1.0,0.0,0.0,0.00244140625,0.8257620334625244,0.8257620334625244,0.8233206272125244,0.8233206272125244,0.0,85.58246612548828
464.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,3.4642636775970463,3.459707975387573,0.0,0.0,-10.0,-2.0,0.0,0.0,0.004555702209473544,3.4642636775970463,3.4642636775970463,3.459707975387573,3.459707975387573,0.0,47.846435546875
465.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,0.9991018772125244,0.9939749240875244,0.9898245334625244,0.0,-21.0,-10.0,-8.0,0.0,0.005126953125,0.00927734375,0.9991018772125244,0.004150390625,0.9939749240875244,0.9898245334625244,53.29476928710938
466.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,2.622876644134521,2.615308284759521,2.613599300384521,0.0,-27.0,-4.0,-6.0,0.0,0.007568359375,0.00927734375,2.622876644134521,0.001708984375,2.615308284759521,2.613599300384521,43.255409240722656
467.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,0.0,1.3257620334625244,1.3225053548812866,1.3193315267562866,0.0,-8.0,-9.0,-3.0,0.0,0.003256678581237793,0.006430506706237793,1.3257620334625244,0.003173828125,1.3225053548812866,1.3193315267562866,62.43011093139648
468.0,3.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,12.0,12.0,12.0,0.0,5.8906898498535165,5.8894691467285165,5.8889808654785165,0.0,-11.0,-4.0,-1.0,0.0,0.001220703125,0.001708984375,5.8906898498535165,0.00048828125,5.8894691467285165,5.8889808654785165,74.18766021728516
469.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,2.1468853950500493,2.1437115669250493,2.1420025825500493,2.1415143013000493,-9.0,-11.0,-2.0,1.0,0.003173828125,0.0048828125,0.00537109375,0.001708984375,0.002197265625,0.00048828125,66.20021820068361
470.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,12.0,12.0,12.0,12.0,5.6682777404785165,5.6670570373535165,5.6665687561035165,5.6663246154785165,-5.0,-4.0,-1.0,-1.0,0.001220703125,0.001708984375,0.001953125,0.00048828125,0.000732421875,0.000244140625,168.98069763183594
471.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,3.8285214900970463,0.0,0.0,0.0,-162.0,0.0,0.0,0.0,3.8285214900970463,3.8285214900970463,3.8285214900970463,0.0,0.0,0.0,3.5156049728393555
472.0,2.0,1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,7.0,6.0,0.0,0.0,2.918204069137573,2.916333675384521,0.0,0.0,-1.0,0.0,0.0,0.0,0.0018703937530517578,2.918204069137573,2.918204069137573,2.916333675384521,2.916333675384521,0.0,141.09103393554688
473.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,3.090811491012573,3.088614225387573,0.0,0.0,-5.0,-4.0,0.0,0.0,0.002197265625,3.090811491012573,3.090811491012573,3.088614225387573,3.088614225387573,0.0,110.73527526855469
474.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,2.732251644134521,2.731519222259521,0.0,0.0,-2.0,1.0,0.0,0.0,0.000732421875,2.732251644134521,2.732251644134521,2.731519222259521,2.731519222259521,0.0,197.9322662353516
475.0,3.0,1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,7.0,7.0,7.0,0.0,3.287588834762573,3.284170866012573,3.282950162887573,0.0,-15.0,-8.0,-1.0,0.0,0.00341796875,0.004638671875,3.287588834762573,0.001220703125,3.284170866012573,3.282950162887573,30.845172882080078
476.0,3.0,1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,12.0,11.0,12.0,0.0,5.4939613342285165,5.483057975769043,5.4780921936035165,0.0,-13.0,-25.0,-8.0,0.0,0.010903358459473544,0.015869140625,5.4939613342285165,0.004965782165526456,5.483057975769043,5.4780921936035165,11.881521224975586
477.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,12.0,12.0,12.0,0.0,5.8403968811035165,5.8325843811035165,5.8306312561035165,0.0,-16.0,-6.0,-5.0,0.0,0.0078125,0.009765625,5.8403968811035165,0.001953125,5.8325843811035165,5.8306312561035165,58.45090866088867
478.0,4.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,0.11376953125,0.109130859375,0.10595703125,0.104736328125,-19.0,-10.0,-9.0,-2.0,0.004638671875,0.0078125,0.009033203125,0.003173828125,0.00439453125,0.001220703125,44.80778121948242
479.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.231201171875,-0.232177734375,0.0,0.0,-5.0,-2.0,0.0,0.0,0.0009765625,0.231201171875,0.231201171875,0.232177734375,0.232177734375,0.0,173.40467834472656
480.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,10.0,0.0,0.0,4.431954383850098,4.42918586730957,0.0,0.0,2.0,-4.0,0.0,0.0,0.0027685165405273438,4.431954383850098,4.431954383850098,4.42918586730957,4.42918586730957,0.0,150.00234985351562
481.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0,2.591382503509521,2.586255550384521,2.582593441009521,2.581128597259521,-18.0,-15.0,-4.0,-2.0,0.005126953125,0.0087890625,0.01025390625,0.003662109375,0.005126953125,0.00146484375,39.1940803527832
482.0,3.0,1.0,1.0,1.0,0.0,-2.0,-2.0,-2.0,0.0,4.0,4.0,4.0,0.0,1.7028764486312866,1.7011674642562866,1.7001909017562866,0.0,9.0,-4.0,-4.0,0.0,0.001708984375,0.002685546875,1.7028764486312866,0.0009765625,1.7011674642562866,1.7001909017562866,115.94444274902344
483.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,2.499585628509521,2.506177425384521,2.502027034759521,0.0,35.0,-16.0,-17.0,0.0,0.006591796875,0.00244140625,2.499585628509521,0.004150390625,2.506177425384521,2.502027034759521,35.257972717285156
484.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.24365234375,0.241455078125,0.240883931517601,0.0,-4.0,-3.0,0.0,0.0,0.002197265625,0.002768412232398987,0.24365234375,0.0005711466073989868,0.241455078125,0.240883931517601,147.5749969482422
485.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0616018772125244,1.0603811740875244,1.0594046115875244,1.0589163303375244,-5.0,-1.0,-1.0,-1.0,0.001220703125,0.002197265625,0.002685546875,0.0009765625,0.00146484375,0.00048828125,168.26119995117188
486.0,3.0,1.0,1.0,1.0,0.0,-1.0,-2.0,-2.0,0.0,5.0,5.0,5.0,0.0,2.0758404731750493,2.0690045356750493,2.0680279731750493,0.0,-13.0,-7.0,13.0,0.0,0.0068359375,0.0078125,2.0758404731750493,0.0009765625,2.0690045356750493,2.0680279731750493,56.56240844726562
487.0,4.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-2.0,9.0,9.0,9.0,9.0,4.2493371963500985,4.2473840713500985,4.2459192276000985,4.2451868057250985,-11.0,-8.0,-29.0,0.0,0.001953125,0.00341796875,0.004150390625,0.00146484375,0.002197265625,0.000732421875,91.51986694335938
488.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,7.0,0.0,0.0,3.4584043025970463,3.448965787887573,0.0,0.0,-21.0,-5.0,0.0,0.0,0.009438514709473544,3.4584043025970463,3.4584043025970463,3.448965787887573,3.448965787887573,0.0,20.91507339477539
489.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.4603663682937622,0.4530421495437622,0.4474269151687622,0.4457179307937622,-24.0,-18.0,-12.0,-12.0,0.00732421875,0.012939453125,0.0146484375,0.005615234375,0.00732421875,0.001708984375,28.066091537475586
490.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,10.0,0.0,0.0,4.64573860168457,4.64500617980957,0.0,0.0,-3.0,9.0,0.0,0.0,0.000732421875,4.64573860168457,4.64573860168457,4.64500617980957,4.64500617980957,0.0,165.07855224609375
491.0,3.0,1.0,1.0,1.0,0.0,-1.0,-1.0,-2.0,0.0,7.0,7.0,7.0,0.0,3.149405241012573,3.147940397262573,3.146963834762573,0.0,-4.0,22.0,-2.0,0.0,0.00146484375,0.00244140625,3.149405241012573,0.0009765625,3.147940397262573,3.146963834762573,138.27676391601562
