Event,dtPrimitive.id_r,dtPrimitive.id_eta,dtPrimitive.id_phi,dtPrimitive.bxTrackFinder(),dtPrimitive.phiGlb(),dtPrimitive.bx
1589,3,1,3,-1,1.1226370334625244,-1
1589,3,1,3,0,1.1228811740875244,0
1589,4,1,3,0,1.1219046115875244,0
1590,1,1,11,0,5.435938835144043,0
1590,2,1,11,0,5.420069694519043,0
1590,3,1,11,0,5.407130241394043,0
1590,4,1,12,0,5.399967193603516,0
1591,1,0,9,0,4.160958290100098,0
1591,2,0,9,0,4.158516883850098,0
1591,3,0,9,0,4.157296180725098,0
1592,2,1,9,0,4.093331336975098,0
1592,3,1,9,0,4.090157508850098,0
1592,4,1,9,0,4.088448524475098,0
1593,3,-1,10,0,4.72239875793457,0
1593,3,-1,10,1,4.72264289855957,1
1594,2,-1,11,0,5.077540397644043,0
1594,3,-1,11,0,5.076319694519043,0
1595,2,0,8,0,3.669341802597046,0
1596,1,1,5,0,1.9554791450500488,0
1596,4,2,4,0,1.9494584798812866,0
1596,2,2,5,0,1.9520611763000488,0
1596,3,2,5,0,1.9505963325500488,0
1596,4,2,5,0,1.9498639106750488,0
1598,1,-1,9,0,4.048897743225098,0
1598,2,-1,9,0,4.045235633850098,0
1598,3,-1,9,0,4.042550086975098,0
1599,3,-2,5,0,2.071690082550049,0
1599,4,-2,5,0,2.070957660675049,0
1599,1,-1,5,0,2.076817035675049,0
1599,2,-1,5,-2,2.073399066925049,-2
1599,2,-1,5,0,2.073643207550049,0
1600,1,0,9,0,4.275216102600098,0
1600,2,0,9,0,4.271798133850098,0
1600,4,0,9,0,4.268624305725098,0
1601,3,-1,1,0,0.212158203125,0
1601,4,-1,2,0,0.209389790892601,0
1602,1,1,2,0,0.3812648057937622,0
1602,2,1,2,0,0.3797999620437622,0
1602,3,1,2,0,0.3790675401687622,0
1602,4,1,2,0,0.3788233995437622,0
1603,1,1,8,0,3.818511724472046,0
1603,2,1,8,0,3.814361333847046,0
1603,3,1,8,0,3.811431646347046,0
1603,4,2,8,0,3.810210943222046,0
1604,2,2,8,-5,3.468414068222046,-5
1604,2,2,8,0,3.468414068222046,0
1605,3,1,4,0,1.7687944173812866,0
1605,3,1,4,1,1.7687944173812866,1
1605,4,1,4,-2,1.7517045736312866,-2
1605,4,1,4,-1,1.7517045736312866,-1
1605,4,1,4,0,1.7673295736312866,0
1605,4,1,4,-2,1.7626909017562866,-1
1606,1,1,7,0,3.2094638347625732,0
1606,2,1,7,0,3.2079989910125732,0
1606,3,1,7,0,3.2070224285125732,0
1606,4,1,7,0,3.2065341472625732,0
1607,2,-2,12,0,5.762027740478516,0
1607,3,-2,12,0,5.758121490478516,0
1608,2,-1,5,0,1.9852643013000488,0
1608,3,-1,5,0,1.9840435981750488,0
1608,4,-1,5,0,1.9837994575500488,0
1609,2,-1,1,0,0.004150390625,0
1609,3,-1,1,0,0.00341796875,0
1609,4,-1,1,0,0.002685546875,0
1610,1,-2,5,0,2.351475238800049,0
1610,3,-2,5,-2,2.348789691925049,-2
1610,3,-2,5,0,2.349766254425049,0
1610,2,-2,6,0,2.3504157066345215,0
1611,1,1,1,0,-0.11083984375,0
1611,2,2,1,0,-0.11474609375,0
1611,3,2,1,0,-0.11767578125,0
1611,4,2,1,0,-0.119140625,0
1612,1,1,1,0,0.08251953125,0
1612,2,1,1,-1,0.07568359375,-1
1612,2,1,1,0,0.0751953125,0
1612,3,1,1,0,0.071533203125,0
1612,4,1,1,0,0.069580078125,0
1613,1,1,4,0,1.7148393392562866,0
1613,2,1,4,0,1.7109330892562866,0
1613,3,1,4,0,1.7082475423812866,0
1614,4,-2,7,0,3.4206454753875732,0
1614,2,-2,8,0,3.428375005722046,0
1614,1,-1,7,0,3.4350497722625732,0
1615,1,-1,5,0,2.288731098175049,0
1615,2,-1,5,0,2.287022113800049,0
1615,3,-1,5,0,2.285801410675049,0
1615,4,-1,5,0,2.285068988800049,0
1616,1,1,10,0,4.94163703918457,0
1616,3,1,10,-4,4.93235969543457,-4
1616,3,1,10,0,4.93162727355957,0
1616,4,1,10,0,4.93065071105957,0
1617,1,1,12,-1,5.655582427978516,-1
1617,2,2,12,0,5.653385162353516,0
1617,3,2,12,0,5.652164459228516,0
1617,4,2,12,-6,5.653629302978516,-6
1618,1,0,7,0,3.1633212566375732,0
1618,2,0,7,0,3.1616122722625732,0
1618,3,0,7,0,3.1601474285125732,0
1618,4,0,7,0,3.1594150066375732,0
1619,1,0,5,0,2.266514301300049,0
1619,2,0,5,0,2.265537738800049,0
1619,3,0,5,0,2.264805316925049,0
1619,4,0,5,0,2.264317035675049,0
1620,1,1,8,0,3.781646490097046,0
1620,1,1,8,-2,3.861236333847046,-1
1620,2,2,8,0,3.858306646347046,0
1620,3,2,8,0,3.856597661972046,0
1620,4,2,8,0,3.855865240097046,0
1621,1,0,12,0,6.051822662353516,0
1622,1,0,4,-4,1.8220170736312866,-4
1622,1,0,4,0,1.8137162923812866,0
1623,2,-2,1,0,-0.21484375,0
1623,4,-2,1,0,-0.216796875,0
1623,1,-1,12,0,6.070377349853516,0
1624,1,1,10,0,4.77855110168457,0
1624,2,1,10,0,4.77415657043457,0
1624,4,2,10,0,4.76976203918457,0
1625,1,1,2,0,0.4464503526687622,0
1625,2,2,2,0,0.4449855089187622,0
1625,3,2,2,0,0.4440089464187622,0
1625,4,2,2,0,0.4435206651687622,0
1626,4,-2,8,0,3.804107427597046,0
1626,1,-1,8,0,3.810455083847046,0
1626,2,-1,8,0,3.807525396347046,0
1627,2,1,8,0,3.858550786972046,0
1627,3,1,8,0,3.855865240097046,0
1627,4,1,8,0,3.854888677597046,0
1628,1,-1,2,0,0.8092433214187622,0
1628,2,-1,3,-3,0.8076956272125244,-3
1628,2,-1,3,0,0.8081839084625244,0
1629,1,0,10,0,4.93699836730957,0
1629,3,0,10,-6,4.93235969543457,-6
1629,3,0,10,0,4.93065071105957,0
1630,4,-2,1,0,-0.23486328125,0
1630,2,-1,1,0,-0.2333984375,0
1630,1,-1,12,0,6.050357818603516,0
1631,2,1,8,0,3.692291021347046,0
1631,3,1,8,-6,3.687652349472046,-6
1631,3,1,8,0,3.686431646347046,0
1631,4,1,8,0,3.684234380722046,0
1632,4,-2,4,0,1.8522905111312866,0
1632,1,-1,4,0,1.8554643392562866,0
1633,1,-1,6,0,2.5108160972595215,0
1633,2,-1,6,0,2.5066657066345215,0
1633,3,-1,6,0,2.5037360191345215,0
1633,4,-1,6,0,2.5027594566345215,0
1634,1,2,11,0,5.415186882019043,0
1634,2,2,11,-1,5.413722038269043,-1
1634,2,2,11,0,5.414210319519043,0
1634,3,2,11,0,5.412745475769043,0
1635,1,0,5,0,2.316074848175049,0
1636,1,1,10,0,4.95262336730957,0
1636,3,1,10,0,4.95042610168457,0
1636,4,1,10,0,4.94993782043457,0
1637,4,-2,8,0,3.677642583847046,0
1637,1,-1,8,0,3.681548833847046,0
1637,2,-1,8,0,3.679351568222046,0
1638,3,-2,10,0,4.98216438293457,0
1638,4,-2,10,0,4.98192024230957,0
1638,4,-2,10,-2,4.98192024230957,-1
1638,2,-2,11,0,4.983057975769043,0
1638,1,-1,10,0,4.98362922668457,0
1639,3,-2,10,0,4.90110969543457,0
1639,4,-2,10,0,4.90037727355957,0
1639,1,-1,10,0,4.90550422668457,0
1640,1,0,3,3,1.2657034397125244,3
1640,3,1,3,0,1.2371389865875244,0
1640,4,1,4,0,1.2360795736312866,0
1641,1,0,1,0,0.141357421875,0
1641,2,0,1,0,0.125244140625,0
1641,3,0,1,0,0.113525390625,0
1641,4,0,1,-4,0.107177734375,-4
1641,4,0,1,-3,0.10888671875,-3
1641,4,0,1,0,0.105712890625,0
1642,1,0,9,0,4.432686805725098,0
1642,3,0,9,0,4.430733680725098,0
1642,4,0,10,0,4.43089485168457,0
1643,2,0,9,0,3.9976282119750977,0
1643,4,1,8,0,3.991363286972046,0
1644,1,-1,1,0,-0.12744140625,0
1644,2,-1,1,0,-0.13671875,0
1644,3,-1,1,0,-0.143798828125,0
1644,4,-1,1,0,-0.146484375,0
1645,2,1,12,0,5.666080474853516,0
1645,3,1,12,0,5.663150787353516,0
1645,4,1,12,0,5.661930084228516,0
1646,1,0,12,0,5.834049224853516,0
1646,2,0,12,0,5.833316802978516,0
1646,3,0,12,0,5.832584381103516,0
1647,3,-2,7,0,3.2433993816375732,0
1647,4,-2,7,0,3.2426669597625732,0
1647,1,-1,7,0,3.2477939128875732,0
1647,2,-1,7,0,3.2455966472625732,0
1648,4,-1,1,0,-0.36083984375,0
1648,2,-1,12,0,5.926334381103516,0
1648,3,-1,12,-6,5.923404693603516,-6
1648,3,-1,12,0,5.923648834228516,0
1649,1,0,11,0,5.417872428894043,0
1649,2,0,11,0,5.415675163269043,0
1650,1,-1,4,0,1.7814897298812866,0
1650,3,-1,4,0,1.7788041830062866,0
1650,4,-1,4,0,1.7783159017562866,0
1651,4,-2,3,0,0.7813284397125244,0
1651,1,-1,2,0,0.7840968370437622,0
1651,3,-1,2,0,0.7816554307937622,0
1651,2,-1,3,-4,0.7830374240875244,-4
1651,2,-1,3,0,0.7827932834625244,0
1652,4,-2,1,0,-0.130859375,0
1652,1,-1,1,0,-0.12451171875,0
1652,2,-1,1,0,-0.127685546875,0
1652,3,-1,1,0,-0.1298828125,0
1653,1,1,1,0,0.071044921875,0
1653,2,1,1,0,0.059326171875,0
1653,3,1,1,0,0.05224609375,0
1653,4,1,1,0,0.049560546875,0
1654,1,1,2,0,0.4874659776687622,0
1654,2,1,2,0,0.4860011339187622,0
1654,3,1,2,0,0.4850245714187622,0
1654,4,1,2,0,0.4842921495437622,0
1655,2,0,4,0,1.3623002767562866,0
1656,1,1,1,-2,0.239013671875,-2
1656,1,1,1,0,0.248291015625,0
1656,1,1,1,-2,0.255615234375,-1
1656,3,1,1,0,0.252685546875,0
1656,2,1,2,-2,0.2545558214187622,-2
1656,4,1,2,0,0.2523585557937622,0
1657,1,1,5,0,2.263096332550049,0
1657,2,1,5,-2,2.262119770050049,-2
1657,2,1,5,0,2.260166645050049,0
1657,3,1,5,0,2.257725238800049,0
1657,4,1,5,0,2.256504535675049,0
1658,1,0,7,-1,3.2099521160125732,-1
1658,1,0,7,0,3.2067782878875732,0
1658,2,0,7,0,3.2006747722625732,0
1658,3,0,7,0,3.1950595378875732,0
1658,4,0,7,0,3.1926181316375732,0
1659,2,-2,9,0,4.136055946350098,0
1659,3,-2,9,0,4.134591102600098,0
1659,4,-2,9,0,4.134102821350098,0
1659,1,-1,9,0,4.138497352600098,0
1660,4,0,6,0,2.9373297691345215,0
1660,2,0,7,0,2.9387118816375732,0
1661,2,-2,3,0,0.9820120334625244,0
1661,3,-2,3,0,0.9805471897125244,0
1662,1,-2,6,0,2.8643317222595215,0
1662,3,-2,6,0,2.8518805503845215,0
1663,1,1,7,-3,3.1957919597625732,-3
1663,1,1,7,0,3.1818759441375732,0
1663,2,1,7,0,3.1782138347625732,0
1663,3,1,7,0,3.1694247722625732,0
1663,4,1,7,0,3.1684482097625732,0
1664,4,-2,6,0,2.9947028160095215,0
1664,3,-2,7,0,2.9958407878875732,0
1664,4,-2,7,0,2.9951083660125732,0
1664,1,-1,7,0,3.0004794597625732,0
1665,1,0,4,0,1.4733842611312866,0
1665,2,0,4,0,1.4726518392562866,0
1665,3,0,4,-4,1.4694780111312866,-4
1665,3,0,4,-3,1.4699662923812866,-3
1665,3,0,4,-1,1.4694780111312866,-1
1665,3,0,4,0,1.4694780111312866,0
1665,4,0,4,0,1.4714311361312866,0
1666,2,1,3,0,0.8499319553375244,0
1666,3,1,3,-6,0.8489553928375244,-6
1666,3,1,3,0,0.8489553928375244,0
1667,1,0,6,0,2.8609137535095215,0
1667,3,0,6,0,2.8574957847595215,0
1667,4,0,6,0,2.8570075035095215,0
1668,2,1,5,0,1.9046978950500488,0
1668,3,1,5,0,1.9029889106750488,0
1669,1,1,1,0,-0.015869140625,0
1669,2,1,1,0,-0.0224609375,0
1669,2,1,1,-2,-0.0224609375,-1
1669,3,1,1,0,-0.027099609375,0
1669,4,2,1,0,-0.029541015625,0
1670,3,-1,6,0,2.5872321128845215,0
1670,4,-1,6,0,2.5867438316345215,0
1670,1,0,6,0,2.5896735191345215,0
1671,3,1,4,0,1.8076127767562866,0
1671,4,1,4,-1,1.8071244955062866,-1
1671,4,1,4,0,1.8100541830062866,0
1671,4,1,4,1,1.8090776205062866,1
1672,1,-2,8,0,3.860992193222046,0
1672,2,-2,8,0,3.857330083847046,0
1672,3,-2,8,0,3.853912115097046,0
1673,1,-2,9,0,4.049386024475098,0
1673,2,-2,9,0,4.048409461975098,0
1673,3,-2,9,0,4.047677040100098,0
1674,3,-1,12,0,5.578189849853516,0
1674,4,-1,12,0,5.576480865478516,0
1675,1,1,11,0,5.321925163269043,0
1675,2,1,11,0,5.317774772644043,0
1675,3,1,11,0,5.314845085144043,0
1675,4,1,11,0,5.313624382019043,0
1676,2,0,3,-7,0.8592092990875244,-7
1676,2,0,3,-3,0.8611624240875244,-3
1676,3,0,3,-1,0.8697073459625244,-1
1676,3,0,3,0,0.8623831272125244,0
1676,4,0,3,0,0.8616507053375244,0
1677,1,1,9,0,4.116036415100098,0
1677,2,1,9,0,4.101632118225098,0
1677,3,1,9,0,4.086739540100098,0
1677,4,1,9,0,4.076241493225098,0
1678,4,-2,12,0,5.490055084228516,0
1678,1,-1,11,-5,5.493556022644043,-5
1678,1,-1,11,0,5.482569694519043,0
1678,2,-1,12,-1,5.492984771728516,-1
1678,2,-1,12,0,5.492984771728516,0
1678,2,-1,12,1,5.492984771728516,1
1679,1,-1,4,0,1.8200639486312866,0
1679,3,-1,4,0,1.8129838705062866,0
1679,4,-1,4,-6,1.8183549642562866,-6
1680,1,0,6,0,2.5340094566345215,0
1680,2,0,6,0,2.5301032066345215,0
1680,3,0,6,0,2.5269293785095215,0
1680,4,0,6,0,2.5257086753845215,0
1681,1,1,11,0,5.308497428894043,0
1681,2,1,11,0,5.302149772644043,0
1681,3,1,11,0,5.296778678894043,0
1681,4,1,11,0,5.294093132019043,0
1682,1,0,12,0,5.612613677978516,0
1682,2,0,12,0,5.610172271728516,0
1682,3,0,12,0,5.608463287353516,0
1682,4,0,12,0,5.607730865478516,0
1683,1,0,10,0,4.77928352355957,0
1683,2,0,10,0,4.77684211730957,0
1683,3,0,10,0,4.77513313293457,0
1683,4,0,10,0,4.77415657043457,0
1684,1,1,1,0,-0.134033203125,0
1684,2,1,1,0,-0.13525390625,0
1684,3,1,1,0,-0.13623046875,0
1685,1,1,8,0,3.576812505722046,0
1685,2,1,8,0,3.562652349472046,0
1685,3,1,8,0,3.554351568222046,0
1685,4,1,8,0,3.551910161972046,0
1686,2,1,6,-3,2.6909918785095215,-3
1686,2,1,6,0,2.6951422691345215,0
1686,3,1,6,0,2.6917243003845215,0
1686,3,1,6,-2,2.6826910972595215,-1
1686,4,1,6,0,2.6927008628845215,0
1687,4,-2,4,0,1.5959428548812866,0
1687,1,-1,4,0,1.5988725423812866,0
1687,2,-1,4,0,1.5971635580062866,0
1688,2,1,7,0,2.9575107097625732,0
1689,1,2,8,0,3.954986333847046,0
1689,2,2,9,0,3.9544153213500977,0
1690,1,0,8,0,3.727935552597046,0
1690,3,1,8,0,3.719878911972046,0
1690,4,1,8,0,3.718169927597046,0
1691,1,1,10,0,4.64769172668457,0
1691,2,2,10,0,4.64622688293457,0
1691,3,2,10,0,4.64500617980957,0
1691,4,2,10,-2,4.65623664855957,-2
1691,4,2,10,0,4.64402961730957,0
1692,4,-1,5,0,2.121738910675049,0
1692,1,0,5,0,2.125156879425049,0
1692,2,0,5,0,2.123692035675049,0
1693,2,-1,4,0,1.3261674642562866,0
1693,4,-1,4,0,1.3239701986312866,0
1694,2,1,2,0,0.7103663682937622,0
1694,3,1,2,0,0.7093898057937622,0
1694,4,1,3,0,0.7093069553375244,0
1695,4,0,4,0,1.9811967611312866,0
1695,1,0,5,0,1.9862408638000488,0
1695,2,0,5,0,1.9837994575500488,0
1695,3,0,5,0,1.9823346138000488,0
1695,4,0,5,0,1.9816021919250488,0
1697,4,-2,1,0,-0.025146484375,0
1697,1,-1,1,0,-0.021728515625,0
1697,2,-1,1,0,-0.023193359375,0
1697,3,-1,1,0,-0.024658203125,0
1698,1,-1,7,0,3.0671298503875732,0
1698,2,-1,7,0,3.0607821941375732,0
1698,3,-1,7,0,3.0561435222625732,0
1698,4,-1,7,0,3.0537021160125732,0
1699,2,2,11,0,5.400782585144043,0
1699,3,2,11,0,5.391993522644043,0
1700,1,0,11,0,5.210108757019043,0
1700,2,0,11,0,5.206202507019043,0
1700,3,0,11,0,5.207179069519043,0
1700,3,0,11,-2,5.198634147644043,-1
1700,4,0,11,0,5.202540397644043,0
1701,1,1,7,0,3.3027255535125732,0
1701,2,2,7,0,3.3002841472625732,0
1701,3,2,7,0,3.2988193035125732,0
1701,4,2,7,0,3.2983310222625732,0
1702,2,-2,1,0,-0.131103515625,0
1702,3,-2,1,0,-0.134765625,0
1702,4,-2,1,0,-0.13671875,0
1702,1,-1,1,-1,-0.12646484375,-1
1702,1,-1,1,1,-0.127197265625,1
1702,1,-1,1,3,-0.125244140625,3
1703,3,-2,3,0,1.0889456272125244,0
1703,4,-2,3,0,1.0882132053375244,0
1703,1,-1,3,0,1.0952932834625244,0
1703,1,-1,3,-2,1.0952932834625244,-1
1704,2,-1,1,-1,-0.27001953125,-1
1704,4,-1,1,0,-0.2880859375,0
1704,1,-1,12,0,5.997379302978516,0
1704,3,-1,12,0,5.996646881103516,0
1705,4,1,7,0,3.4794833660125732,0
1705,3,1,8,0,3.483550786972046,0
1706,1,2,8,0,3.955718755722046,0
1706,2,2,9,-4,3.9507532119750977,-4
1706,2,2,9,0,3.9512414932250977,0
1707,1,-1,4,0,1.4968217611312866,0
1707,2,-1,4,0,1.5060991048812866,0
1707,3,-1,4,0,1.5041459798812866,0
1707,4,-1,4,-1,1.4965776205062866,-1
1707,4,-1,4,0,1.5031694173812866,0
1708,1,0,9,0,4.138985633850098,0
1708,2,0,9,0,4.113839149475098,0
1708,3,0,9,-4,4.095284461975098,-4
1708,3,0,9,-1,4.090157508850098,-1
1708,3,0,9,0,4.096749305725098,0
1709,3,-2,9,0,4.050606727600098,0
1709,1,-1,9,0,4.054757118225098,0
1709,2,-1,9,0,4.052071571350098,0
1710,3,-1,5,0,2.343662738800049,0
1710,4,-1,5,0,2.343418598175049,0
1711,1,1,11,0,5.265040397644043,0
1711,2,1,11,0,5.261134147644043,0
1711,3,1,11,0,5.258204460144043,0
1712,2,-2,9,0,3.9732141494750977,0
1712,1,-1,8,0,3.974517583847046,0
1713,1,0,1,0,-0.137451171875,0
1713,2,0,1,0,-0.14453125,0
1713,3,0,1,0,-0.149658203125,0
1713,4,0,1,0,-0.151611328125,0
1714,4,-2,6,0,2.6292243003845215,0
1714,1,-1,6,0,2.6350836753845215,0
1714,2,-1,6,0,2.6321539878845215,0
1715,2,0,1,-1,-0.246826171875,-1
1715,2,0,1,0,-0.246337890625,0
1715,4,0,1,0,-0.254638671875,0
1715,1,0,12,0,6.046207427978516,0
1716,1,0,4,0,1.6135209798812866,0
1716,2,0,4,0,1.6103471517562866,0
1716,3,0,4,0,1.6071733236312866,0
1716,4,0,4,0,1.6059526205062866,0
1717,1,-1,8,0,3.944488286972046,0
1717,4,-1,8,0,3.935943365097046,0
1717,2,-1,9,0,3.9407434463500977,0
1718,1,-1,9,0,4.418038368225098,0
1718,3,-1,9,0,4.412667274475098,0
1718,4,-1,10,0,4.41185188293457,0
1719,1,1,7,0,3.3603427410125732,0
1719,3,1,7,-3,3.3544833660125732,-3
1719,3,1,7,-1,3.3544833660125732,-1
1719,3,1,7,0,3.3620517253875732,0
1719,3,1,7,1,3.3432528972625732,1
1719,4,2,7,0,3.3561923503875732,0
1720,1,0,3,0,1.2368948459625244,0
1720,3,1,3,0,1.1995413303375244,0
1720,4,1,4,0,1.2004350423812866,0
1721,1,2,1,0,-0.0771484375,0
1721,2,2,1,-7,-0.082275390625,-7
1721,2,2,1,0,-0.08154296875,0
1721,3,2,1,-1,-0.0849609375,-1
1722,1,1,10,0,4.71336555480957,0
1722,2,1,10,0,4.71116828918457,0
1722,3,2,10,0,4.70970344543457,0
1723,1,0,6,0,2.5020270347595215,0
1723,2,0,6,0,2.4998297691345215,0
1723,3,0,6,0,2.4978766441345215,0
1723,4,0,6,0,2.4971442222595215,0
1724,1,-2,8,0,3.850982427597046,0
1724,2,-2,8,-5,3.848785161972046,-5
1724,2,-2,8,-7,3.848785161972046,-6
1724,2,-2,8,-2,3.812164068222046,-2
1724,3,-2,8,-2,3.849273443222046,-2
1724,3,-2,8,0,3.849517583847046,0
1725,4,-2,12,0,5.443912506103516,0
1725,1,-1,11,0,5.447169303894043,0
1726,4,-1,7,0,3.3203036785125732,0
1726,1,0,7,0,3.3256747722625732,0
1726,2,0,7,0,3.3232333660125732,0
1727,1,0,6,0,2.7315192222595215,0
1727,2,0,6,0,2.7300543785095215,0
1727,3,0,6,0,2.7285895347595215,0
1727,4,0,6,0,2.7278571128845215,0
1728,1,0,6,0,2.9082770347595215,0
1728,4,0,6,0,2.9051032066345215,0
1728,2,0,7,0,2.9069736003875732,0
1729,4,-2,4,0,1.9091752767562866,0
1729,3,-2,5,0,1.9100689888000488,0
1729,2,-1,5,0,1.9110455513000488,0
1730,2,-1,3,0,1.0723440647125244,0
1730,4,-1,3,0,1.0706350803375244,0
1731,2,-2,7,-1,3.2639071941375732,-1
1731,2,-2,7,0,3.2641513347625732,0
1731,3,-2,7,0,3.2629306316375732,0
1731,4,-2,7,0,3.2617099285125732,0
1731,1,-1,7,0,3.2665927410125732,0
1732,3,-2,5,0,2.144443988800049,0
1732,4,-2,5,0,2.143955707550049,0
1732,1,-1,5,0,2.146641254425049,0
1732,2,-1,5,-2,2.144688129425049,-2
1732,2,-1,5,0,2.144932270050049,0
1733,3,1,5,0,2.008213520050049,0
1733,4,1,5,0,2.006992816925049,0
1734,1,0,3,0,1.1541311740875244,0
1734,2,0,3,0,1.1468069553375244,0
1734,3,0,3,0,1.1392385959625244,0
1734,4,0,3,0,1.1358206272125244,0
1735,1,1,8,0,3.587554693222046,0
1735,2,2,8,0,3.583160161972046,0
1735,3,2,8,-1,3.579986333847046,-1
1735,4,2,8,0,3.578521490097046,0
1736,1,0,1,0,-0.048828125,0
1736,2,0,1,0,-0.051513671875,0
1736,3,0,1,0,-0.05322265625,0
1736,4,0,1,0,-0.05419921875,0
1737,1,1,11,0,5.383936882019043,0
1737,2,1,11,0,5.382472038269043,0
1737,3,2,11,0,5.381739616394043,0
1737,3,2,11,-2,5.369288444519043,-1
1738,1,-1,5,0,2.094639301300049,0
1738,2,-1,5,0,2.091465473175049,0
1738,4,-1,5,0,2.088047504425049,0
1739,1,-1,12,-5,5.670719146728516,-5
1739,1,-1,12,0,5.669254302978516,0
1739,1,-1,12,-2,5.679752349853516,-1
1739,2,-1,12,0,5.668277740478516,0
1739,3,-1,12,0,5.667057037353516,0
1739,4,-1,12,0,5.666812896728516,0
1740,2,0,12,0,5.574039459228516,0
1740,3,0,12,-2,5.573795318603516,-2
1740,3,0,12,0,5.572574615478516,0
1741,1,1,8,0,3.797271490097046,0
1741,2,1,8,0,3.795074224472046,0
1741,3,1,8,-5,3.793609380722046,-5
1741,3,1,8,0,3.794097661972046,0
1742,1,1,4,0,1.8627885580062866,0
1742,2,1,5,-1,1.8602643013000488,-1
1742,2,1,5,0,1.8600201606750488,0
1742,4,2,4,0,1.8583940267562866,0
1743,3,-2,3,0,1.2569143772125244,0
1743,4,-2,4,-4,1.2568315267562866,-4
1743,4,-2,4,0,1.2568315267562866,0
1743,1,-1,3,0,1.2608206272125244,0
1744,4,-2,7,0,3.0996005535125732,0
1744,1,-1,7,0,3.1037509441375732,0
1744,2,-1,7,0,3.1017978191375732,0
1744,3,-1,7,0,3.1000888347625732,0
1745,1,1,3,0,1.3626272678375244,0
1745,2,2,4,-1,1.3598588705062866,-1
1745,4,2,4,0,1.3576616048812866,0
1746,1,-2,7,0,3.1474521160125732,0
1746,2,-2,7,0,3.1464755535125732,0
1746,3,-2,7,0,3.1454989910125732,0
1747,1,1,10,0,5.02879524230957,0
1747,4,2,10,0,5.01585578918457,0
1747,2,2,11,0,5.023341178894043,0
1748,1,2,5,0,2.361240863800049,0
1748,3,2,5,0,2.353428363800049,0
1748,2,2,6,0,2.3570075035095215,0
1749,4,-1,6,0,2.9812750816345215,0
1749,2,-1,7,0,2.9826571941375732,0
1749,3,-1,7,0,2.9821689128875732,0
1750,3,-2,11,0,5.212306022644043,0
1750,4,-2,11,0,5.212306022644043,0
1750,1,-1,11,0,5.213770866394043,0
1750,2,-1,11,0,5.213282585144043,0
1751,1,1,5,0,2.202061176300049,0
1751,2,2,5,0,2.200352191925049,0
1751,3,2,5,0,2.199375629425049,0
1751,4,2,5,0,2.198887348175049,0
1752,1,0,10,-2,4.99876594543457,-2
1752,1,0,10,0,4.99949836730957,0
1752,4,0,10,0,4.99315071105957,0
1752,2,0,11,0,4.996729850769043,0
1753,2,0,1,0,-0.206787109375,0
1753,4,0,1,0,-0.223876953125,0
1754,2,1,6,0,2.4009528160095215,0
1754,4,2,5,0,2.400059223175049,0
1755,1,1,8,0,3.764800786972046,0
1755,2,1,8,0,3.763580083847046,0
1755,3,1,8,-1,3.762603521347046,-1
1755,3,1,8,0,3.762603521347046,0
1755,4,1,8,0,3.762115240097046,0
1756,1,1,11,0,5.099513053894043,0
1756,2,1,11,0,5.097315788269043,0
1756,3,1,11,0,5.095606803894043,0
1757,1,0,4,0,1.7397416830062866,0
1757,2,0,4,0,1.7373002767562866,0
1757,3,0,4,0,1.7353471517562866,0
1757,4,0,4,0,1.7348588705062866,0
1758,1,1,5,0,2.031895160675049,0
1758,1,1,5,-2,1.9566998481750488,-1
1758,3,2,5,0,2.026768207550049,0
1758,4,2,5,0,2.025303363800049,0
1759,1,0,11,0,5.277735710144043,0
1759,2,0,11,0,5.276515007019043,0
1759,3,0,11,0,5.275538444519043,0
1759,4,0,11,-1,5.292628288269043,-1
1759,4,0,11,0,5.265284538269043,0
1760,3,-1,5,0,2.058262348175049,0
1760,4,-1,5,0,2.057529926300049,0
1761,1,1,5,0,2.142490863800049,0
1761,2,1,5,0,2.141270160675049,0
1761,4,2,5,-1,2.139805316925049,-1
1761,4,2,5,0,2.139805316925049,0
1762,1,1,10,0,4.91087532043457,0
1762,2,1,10,0,4.90941047668457,0
1762,3,1,10,0,4.90818977355957,0
1762,4,1,10,0,4.90745735168457,0
1763,1,1,7,0,3.0202548503875732,0
1763,2,2,7,0,3.0187900066375732,0
1763,3,2,7,0,3.0173251628875732,0
1763,4,2,7,0,3.0168368816375732,0
1764,4,0,8,0,3.995757818222046,0
1764,2,0,9,-1,3.9973840713500977,-1
1764,3,0,9,0,3.9964075088500977,0
1765,2,0,11,0,5.060938835144043,0
1765,3,0,11,0,5.060206413269043,0
1766,2,-2,7,0,3.3207919597625732,0
1766,3,-2,7,0,3.3195712566375732,0
1766,4,-2,7,0,3.3190829753875732,0
1766,1,-1,7,0,3.3222568035125732,0
1767,1,-1,10,-7,4.58104133605957,-7
1767,1,-1,10,-5,4.58250617980957,-5
1767,1,-1,10,0,4.60936164855957,0
1767,2,-1,10,0,4.57689094543457,0
1767,3,-1,10,0,4.57640266418457,0
1767,4,-1,10,0,4.57615852355957,0
1768,1,1,5,0,2.088047504425049,0
1768,2,2,5,0,2.063877582550049,0
1768,3,2,5,0,2.054356098175049,0
1768,4,2,5,0,2.054600238800049,0
1769,4,-1,11,1,5.238917350769043,1
1769,1,0,12,0,5.813053131103516,0
1769,2,0,12,0,5.804996490478516,0
