Event,dtPrimitive.id_r,dtPrimitive.id_eta,dtPrimitive.id_phi,dtPrimitive.phiGlb(),dtPrimitive.phiB,dtPrimitive.quality,genParticle.pt
1022,2,-2,5,2.063389301300049,-2.0,6,187.80307006835938
1022,3,-2,5,2.062656879425049,2.0,6,187.80307006835938
1022,4,-2,5,2.062412738800049,2.0,6,187.80307006835938
1022,1,-1,5,2.064365863800049,-2.0,6,187.80307006835938
1023,4,-2,6,2.9844489097595215,1.0,6,128.85728454589844
1023,2,-1,7,2.9863193035125732,-3.0,5,128.85728454589844
1023,3,-1,7,2.9850986003875732,-2.0,6,128.85728454589844
1024,1,0,4,1.5317338705062866,-5.0,6,154.04217529296875
1024,2,0,4,1.5302690267562866,-5.0,5,154.04217529296875
1024,3,0,4,1.5295366048812866,-1.0,5,154.04217529296875
1024,4,0,4,1.5290483236312866,21.0,2,154.04217529296875
1025,1,1,11,5.446681022644043,-31.0,2,136.94876098632812
1025,3,2,11,5.443507194519043,-2.0,6,136.94876098632812
1025,4,2,12,5.442935943603516,-11.0,2,136.94876098632812
1026,4,2,7,3.4128329753875732,-2.0,6,190.8975830078125
1026,2,2,8,3.413726568222046,2.0,3,190.8975830078125
1027,1,0,11,5.162257194519043,-5.0,6,199.4205780029297
1027,2,0,11,5.165675163269043,109.0,4,199.4205780029297
1027,3,0,11,5.160304069519043,-1.0,6,199.4205780029297
1027,4,0,11,5.160304069519043,-1.0,6,199.4205780029297
1028,4,-1,4,1.2746537923812866,-1.0,6,148.6919708251953
1029,3,-2,12,5.752262115478516,-11.0,6,21.555675506591797
1029,4,-2,12,5.749820709228516,-3.0,6,21.555675506591797
1029,1,-1,12,5.769840240478516,-33.0,5,21.555675506591797
1029,2,-1,12,5.760562896728516,-25.0,2,21.555675506591797
1030,2,-2,2,0.7003566026687622,-14.0,3,40.38621520996094
1030,3,-2,2,0.6971827745437622,-6.0,6,40.38621520996094
1031,1,-1,5,2.198154926300049,-39.0,6,21.153438568115234
1031,2,-1,5,2.186680316925049,-33.0,5,21.153438568115234
1031,3,-1,5,2.178135395050049,-17.0,6,21.153438568115234
1031,4,-1,5,2.174473285675049,-10.0,6,21.153438568115234
1032,4,-2,5,2.391758441925049,0.0,5,119.66131591796875
1032,1,-1,5,2.393711566925049,-6.0,6,119.66131591796875
1033,1,-1,10,4.91575813293457,-11.0,6,53.17919921875
1033,2,-1,10,4.91258430480957,-1.0,2,53.17919921875
1033,3,-1,10,4.90965461730957,-5.0,6,53.17919921875
1033,4,-1,10,4.90843391418457,-2.0,6,53.17919921875
1034,1,0,6,2.8137946128845215,-4.0,6,113.40109252929688
1034,2,0,6,2.8120856285095215,-23.0,2,113.40109252929688
1035,2,0,9,3.9712610244750977,-1.0,6,198.66824340820312
1036,2,1,5,2.265537738800049,-36.0,3,78.83372497558594
1036,3,1,5,2.264072895050049,-2.0,6,78.83372497558594
1036,4,1,5,2.263584613800049,-2.0,6,78.83372497558594
1037,1,0,5,2.224277973175049,-7.0,6,114.51402282714844
1037,2,0,5,2.222813129425049,0.0,5,114.51402282714844
1038,3,1,1,0.08203125,-11.0,6,24.07888412475586
1038,4,1,1,0.079833984375,-3.0,6,24.07888412475586
1039,4,0,6,2.9876227378845215,-1.0,6,123.3224868774414
1039,2,0,7,2.9897372722625732,-5.0,6,123.3224868774414
1039,3,0,7,2.9885165691375732,-1.0,6,123.3224868774414
1040,1,1,9,4.063302040100098,13.0,3,175.6133575439453
1040,2,1,9,4.062569618225098,-4.0,6,175.6133575439453
1040,3,1,9,4.070870399475098,298.0,2,175.6133575439453
1040,4,1,9,4.061593055725098,-11.0,2,175.6133575439453
1041,1,-1,2,0.4676905870437622,-11.0,5,67.77548217773438
1041,2,-1,2,0.4640284776687622,-7.0,6,67.77548217773438
1041,3,-1,2,0.4613429307937622,-6.0,5,67.77548217773438
1041,4,-1,2,0.4603663682937622,-2.0,5,67.77548217773438
1042,1,1,3,1.0801565647125244,1.0,6,193.30117797851562
1042,2,1,3,1.0791800022125244,-5.0,4,193.30117797851562
1042,3,1,3,1.0782034397125244,10.0,2,193.30117797851562
1042,4,2,3,1.0777151584625244,-1.0,5,193.30117797851562
1043,2,2,2,0.3385401964187622,-32.0,3,97.20787048339844
1043,3,2,2,0.3375636339187622,-3.0,6,97.20787048339844
1043,4,2,2,0.3368312120437622,-1.0,6,97.20787048339844
1044,1,0,8,3.928375005722046,-3.0,6,142.4267578125
1044,3,0,8,3.926177740097046,-2.0,6,142.4267578125
1044,4,0,8,3.925933599472046,-5.0,6,142.4267578125
1044,2,0,9,3.9273157119750977,-3.0,6,142.4267578125
1045,1,1,3,1.0823538303375244,-35.0,6,19.96078109741211
1045,2,1,3,1.0723440647125244,-23.0,6,19.96078109741211
1045,3,1,3,1.0650198459625244,-17.0,5,19.96078109741211
1045,4,1,3,1.0611135959625244,-12.0,6,19.96078109741211
1047,1,2,9,4.157540321350098,-9.0,3,27.260440826416016
1047,2,2,9,4.151680946350098,-18.0,6,27.260440826416016
1047,3,2,9,4.146553993225098,-10.0,6,27.260440826416016
1048,1,0,3,1.0862600803375244,-31.0,5,21.2659969329834
1048,3,0,3,1.0708792209625244,-12.0,2,21.2659969329834
1049,1,0,7,3.2751376628875732,-3.0,6,125.67920684814453
1049,2,0,7,3.2734286785125732,-2.0,6,125.67920684814453
1049,3,0,7,3.2724521160125732,-16.0,2,125.67920684814453
1049,4,0,7,3.2717196941375732,10.0,2,125.67920684814453
1050,1,1,12,5.836978912353516,-2.0,6,197.80564880371094
1050,3,1,12,5.834781646728516,-1.0,5,197.80564880371094
1050,4,2,12,5.834537506103516,-1.0,4,197.80564880371094
1051,2,-2,2,0.6398097276687622,-5.0,6,77.71113586425781
1052,2,1,1,0.0361328125,-18.0,2,80.22228240966797
1052,3,1,1,0.0341796875,-6.0,5,80.22228240966797
1052,4,1,1,0.033935546875,0.0,6,80.22228240966797
1053,3,1,4,1.7526811361312866,-17.0,3,158.6607666015625
1053,4,1,4,1.7524369955062866,-3.0,6,158.6607666015625
1054,1,1,7,3.1794345378875732,-5.0,5,160.073974609375
1054,2,1,7,3.1779696941375732,-4.0,6,160.073974609375
1054,3,1,7,3.1769931316375732,-1.0,5,160.073974609375
1055,1,-1,10,5.00584602355957,-16.0,5,69.26808166503906
1055,4,-1,10,5.00242805480957,1.0,6,69.26808166503906
1055,2,-1,11,5.003809928894043,-8.0,5,69.26808166503906
1056,1,0,8,3.743072271347046,-5.0,6,117.2605209350586
1056,2,0,8,3.741363286972046,-5.0,6,117.2605209350586
1056,3,0,8,3.740386724472046,-4.0,5,117.2605209350586
1056,4,0,8,3.739410161972046,-1.0,6,117.2605209350586
1057,1,0,4,1.4755815267562866,-11.0,5,103.25194549560547
1057,2,0,4,1.4736284017562866,-7.0,6,103.25194549560547
1057,3,0,4,1.4719194173812866,-4.0,4,103.25194549560547
1057,4,0,4,1.4714311361312866,-1.0,5,103.25194549560547
1058,1,0,9,4.341134071350098,-53.0,6,15.244316101074219
1058,2,0,9,4.326241493225098,-36.0,6,15.244316101074219
1058,3,0,9,4.315499305725098,-16.0,6,15.244316101074219
1058,4,0,9,4.311593055725098,-6.0,6,15.244316101074219
1059,1,0,6,2.5435309410095215,-4.0,6,177.69415283203125
1059,2,0,6,2.5423102378845215,-4.0,5,177.69415283203125
1059,3,0,6,2.5413336753845215,0.0,6,177.69415283203125
1060,2,-2,12,5.954654693603516,2.0,2,29.127958297729492
1060,3,-2,12,5.949771881103516,4.0,2,29.127958297729492
1061,1,0,2,0.6920558214187622,-10.0,6,141.00148010253906
1061,2,0,2,0.6903468370437622,-3.0,5,141.00148010253906
1061,3,0,2,0.6891261339187622,0.0,5,141.00148010253906
1062,1,1,12,5.615543365478516,-165.0,2,135.68264770507812
1062,2,1,12,5.620670318603516,-2.0,6,135.68264770507812
1062,3,2,12,5.619693756103516,0.0,6,135.68264770507812
1062,4,2,12,5.619205474853516,-2.0,6,135.68264770507812
1063,1,1,9,4.486886024475098,-3.0,6,169.3996124267578
1063,2,1,10,4.48607063293457,-2.0,5,169.3996124267578
1063,4,2,10,4.48509407043457,-10.0,2,169.3996124267578
1064,1,-2,1,0.298095703125,-3.0,3,111.75533294677734
1064,2,-2,2,0.2970362901687622,-1.0,6,111.75533294677734
1065,2,1,12,5.540103912353516,-32.0,6,18.72115135192871
1065,4,1,12,5.527164459228516,-7.0,6,18.72115135192871
1066,2,-2,2,0.2826319932937622,-3.0,3,72.91244506835938
1066,4,-2,2,0.2806788682937622,1.0,6,72.91244506835938
1066,1,-1,1,0.28466796875,-6.0,5,72.91244506835938
1067,3,-2,1,-0.09619140625,-5.0,6,87.93263244628906
1067,4,-2,1,-0.096923828125,-2.0,6,87.93263244628906
1067,1,-1,1,-0.092529296875,-7.0,6,87.93263244628906
1067,2,-1,1,-0.09423828125,23.0,2,87.93263244628906
1068,2,2,2,0.4415675401687622,-12.0,6,42.061580657958984
1068,3,2,2,0.4371730089187622,-10.0,6,42.061580657958984
1069,4,-2,2,0.162270650267601,-3.0,5,138.14569091796875
1069,1,-1,1,0.16552734375,-2.0,5,138.14569091796875
1069,2,-1,1,0.163818359375,-1.0,6,138.14569091796875
1069,3,-1,1,0.15576171875,-71.0,5,138.14569091796875
1070,3,-2,3,0.8575003147125244,1.0,6,195.5696563720703
1070,4,-2,3,0.8570120334625244,-1.0,4,195.5696563720703
1070,1,-1,2,0.6969386339187622,-88.0,2,195.5696563720703
1070,2,-1,3,0.8582327365875244,-2.0,6,195.5696563720703
1071,1,1,2,0.7118312120437622,-12.0,6,70.13099670410156
1071,2,1,2,0.7086573839187622,-7.0,6,70.13099670410156
1071,3,1,2,0.7069483995437622,-17.0,2,70.13099670410156
1071,4,1,3,0.7061331272125244,-4.0,6,70.13099670410156
1072,1,1,3,1.1883108615875244,-7.0,6,80.14886474609375
1072,2,1,3,1.1856253147125244,-5.0,5,80.14886474609375
1072,3,1,3,1.1839163303375244,-5.0,5,80.14886474609375
1072,4,1,3,1.1831839084625244,-1.0,5,80.14886474609375
1072,4,1,4,1.1835893392562866,0.0,5,80.14886474609375
1073,2,-2,11,5.388331413269043,-5.0,6,124.99393463134766
1073,3,-2,11,5.387110710144043,-1.0,6,124.99393463134766
1074,3,-2,8,3.818755865097046,-2.0,6,83.62153625488281
1074,4,-2,8,3.817779302597046,-5.0,5,83.62153625488281
1074,1,-1,8,3.823150396347046,-9.0,6,83.62153625488281
1075,4,-2,1,0.00439453125,-2.0,6,88.38855743408203
1075,1,-1,1,0.009521484375,21.0,2,88.38855743408203
1075,2,-1,1,0.006591796875,-3.0,5,88.38855743408203
1075,3,-1,1,0.005126953125,-4.0,5,88.38855743408203
1076,1,1,8,3.924224615097046,-59.0,6,13.10750961303711
1076,3,1,8,3.895171880722046,-66.0,2,13.10750961303711
1076,4,2,8,3.889556646347046,-38.0,2,13.10750961303711
1077,2,2,1,0.133544921875,-3.0,6,129.0332794189453
1077,3,2,1,0.13232421875,-2.0,6,129.0332794189453
1078,1,1,1,0.003173828125,-6.0,6,130.47286987304688
1078,2,2,1,0.00146484375,0.0,3,130.47286987304688
1078,3,2,1,0.000732421875,0.0,6,130.47286987304688
1078,4,2,1,0.000244140625,0.0,3,130.47286987304688
1079,2,-2,2,0.4203273057937622,-7.0,6,72.21142578125
1079,3,-2,2,0.4188624620437622,-3.0,6,72.21142578125
1080,1,0,9,4.504220008850098,-12.0,2,101.30514526367188
1080,2,0,10,4.50267219543457,-5.0,6,101.30514526367188
1081,2,0,11,5.082179069519043,-4.0,6,184.08192443847656
1082,3,2,10,4.91600227355957,0.0,6,148.09536743164062
1083,3,-2,6,2.8494391441345215,-6.0,6,67.40362548828125
1083,4,-2,6,2.8479743003845215,-2.0,6,67.40362548828125
1083,1,-1,6,2.8523688316345215,-55.0,5,67.40362548828125
1084,1,1,1,-0.0947265625,-25.0,6,35.5178337097168
1084,2,1,1,-0.101318359375,-17.0,6,35.5178337097168
1084,3,1,1,-0.1064453125,-11.0,6,35.5178337097168
1085,2,0,1,-0.264892578125,-7.0,5,80.04661560058594
1085,1,0,12,6.021549224853516,-8.0,2,80.04661560058594
1085,3,0,12,6.016422271728516,-5.0,6,80.04661560058594
1086,2,-2,9,4.133858680725098,-3.0,4,110.75489807128906
1086,3,-2,9,4.132637977600098,-6.0,6,110.75489807128906
1087,1,0,4,1.8698686361312866,-17.0,6,44.24398422241211
1087,2,0,5,1.8663678169250488,15.0,2,44.24398422241211
1088,3,-2,12,5.713443756103516,-2.0,5,138.9776611328125
1088,4,-2,12,5.712955474853516,3.0,5,138.9776611328125
1088,1,-1,12,5.715885162353516,-3.0,3,138.9776611328125
1088,2,-1,12,5.714908599853516,-6.0,6,138.9776611328125
1089,1,1,8,3.534576177597046,-10.0,6,68.11418914794922
1089,2,1,8,3.526519536972046,-76.0,5,68.11418914794922
1089,3,1,8,3.528960943222046,-4.0,6,68.11418914794922
1089,4,1,8,3.527984380722046,-31.0,2,68.11418914794922
1090,1,1,3,1.1465628147125244,-67.0,6,11.081244468688965
1090,2,1,3,1.1275198459625244,-43.0,6,11.081244468688965
1090,3,1,3,1.1131155490875244,-28.0,4,11.081244468688965
1090,4,1,3,1.1087210178375244,3.0,6,11.081244468688965
1091,1,1,5,2.181553363800049,-2.0,6,154.8908233642578
1091,2,1,5,2.180332660675049,-5.0,6,154.8908233642578
1091,3,1,5,2.179356098175049,-4.0,6,154.8908233642578
1092,4,-2,2,0.5023585557937622,-1.0,6,142.1549835205078
1092,1,-1,2,0.5050441026687622,-5.0,6,142.1549835205078
1092,2,-1,2,0.5038233995437622,-4.0,4,142.1549835205078
1093,1,2,4,1.4987748861312866,-40.0,3,33.33457565307617
1093,2,2,4,1.4938920736312866,-15.0,6,33.33457565307617
1093,3,2,4,1.4899858236312866,-4.0,6,33.33457565307617
1094,1,-1,12,5.715152740478516,-54.0,3,59.028812408447266
1094,2,-1,12,5.720767974853516,-6.0,5,59.028812408447266
1094,3,-1,12,5.718326568603516,-4.0,6,59.028812408447266
1094,4,-1,12,5.717105865478516,-4.0,5,59.028812408447266
1095,4,-1,10,4.39622688293457,-4.0,6,28.627431869506836
1095,1,0,9,4.409493446350098,-23.0,6,28.627431869506836
1096,2,1,1,0.18212890625,-6.0,5,92.06356048583984
1096,3,1,1,0.1806640625,-2.0,6,92.06356048583984
1096,4,1,2,0.180337056517601,0.0,6,92.06356048583984
1097,4,0,7,3.4653232097625732,0.0,6,199.9326934814453
1097,2,0,8,3.466216802597046,25.0,3,199.9326934814453
1098,1,0,4,1.5834916830062866,-6.0,6,182.7998809814453
1098,2,0,4,1.5822709798812866,-5.0,2,182.7998809814453
1098,3,0,4,1.5812944173812866,-3.0,6,182.7998809814453
1099,1,0,9,4.481514930725098,0.0,3,142.6197052001953
1099,2,0,10,4.48094367980957,-5.0,5,142.6197052001953
1099,4,0,10,4.47947883605957,2.0,6,142.6197052001953
1100,4,-1,5,2.377110004425049,0.0,6,158.97198486328125
1100,2,-1,6,2.3784918785095215,-4.0,6,158.97198486328125
1101,1,-1,7,3.2512118816375732,-5.0,6,191.89031982421875
1101,2,-1,7,3.2502353191375732,-4.0,5,191.89031982421875
1101,3,-1,7,3.2495028972625732,1.0,6,191.89031982421875
1101,4,-1,7,3.2490146160125732,1.0,6,191.89031982421875
1102,1,0,1,-0.046142578125,-8.0,6,98.6585464477539
1102,2,0,1,-0.048828125,-6.0,6,98.6585464477539
1102,3,0,1,-0.050537109375,-3.0,6,98.6585464477539
1102,4,0,1,-0.051513671875,-2.0,6,98.6585464477539
1103,1,0,6,2.5125250816345215,-11.0,6,59.586238861083984
1103,2,0,6,2.5088629722595215,-10.0,6,59.586238861083984
1103,3,0,6,2.5061774253845215,-8.0,6,59.586238861083984
1103,4,0,6,2.5049567222595215,-5.0,6,59.586238861083984
1104,2,1,9,4.372872352600098,-7.0,6,74.99517822265625
1104,3,1,9,4.370430946350098,-17.0,3,74.99517822265625
1104,4,1,10,4.37034797668457,0.0,6,74.99517822265625
1105,2,-2,3,0.8142874240875244,-17.0,5,32.424434661865234
1105,4,-2,3,0.8103811740875244,1.0,5,32.424434661865234
1105,1,-1,2,0.8207179307937622,-26.0,2,32.424434661865234
1106,4,-2,2,0.5436183214187622,-2.0,6,121.6116943359375
1106,1,-1,2,0.5477687120437622,-7.0,6,121.6116943359375
1106,2,-1,2,0.5458155870437622,-3.0,5,121.6116943359375
1107,1,-1,8,3.757964849472046,-5.0,5,94.14872741699219
1107,2,-1,8,3.756011724472046,-4.0,6,94.14872741699219
1107,3,-1,8,3.754791021347046,0.0,6,94.14872741699219
1108,1,1,12,5.727115631103516,-12.0,6,56.96930694580078
1108,2,2,12,5.722965240478516,-7.0,3,56.96930694580078
1108,3,2,12,5.721012115478516,-6.0,5,56.96930694580078
1108,4,2,12,5.719791412353516,-5.0,5,56.96930694580078
1109,1,0,9,4.311837196350098,-4.0,5,137.61199951171875
1109,2,0,9,4.310616493225098,-3.0,5,137.61199951171875
1109,3,0,9,4.309884071350098,-3.0,6,137.61199951171875
1109,4,0,9,4.309639930725098,1.0,6,137.61199951171875
1111,4,1,4,1.6979936361312866,-3.0,6,62.5159797668457
1112,1,1,9,4.399727821350098,-7.0,6,98.5656967163086
1112,3,1,9,4.395333290100098,-4.0,6,98.5656967163086
1112,4,2,10,4.39402961730957,-2.0,5,98.5656967163086
1113,1,1,4,1.6477006673812866,-5.0,6,102.13220977783203
1113,2,1,4,1.6464799642562866,-13.0,2,102.13220977783203
1113,4,2,4,1.6442826986312866,0.0,6,102.13220977783203
1114,4,-1,5,2.042637348175049,-2.0,6,47.06315994262695
1114,1,0,5,2.049961566925049,-15.0,6,47.06315994262695
1115,1,1,9,4.329415321350098,-33.0,6,22.347553253173828
1115,2,1,9,4.319893836975098,-25.0,6,22.347553253173828
1115,3,1,9,4.317208290100098,74.0,4,22.347553253173828
1115,4,2,9,4.308419227600098,-5.0,6,22.347553253173828
1116,2,-2,4,1.3330034017562866,-5.0,6,123.7911376953125
1117,3,-1,3,1.3140432834625244,-10.0,2,119.35700988769531
1117,2,-1,4,1.3154252767562866,-4.0,6,119.35700988769531
1117,4,-1,4,1.3137162923812866,0.0,6,119.35700988769531
1118,2,-2,4,1.4770463705062866,-3.0,3,122.16785430908203
1118,3,-2,4,1.4760698080062866,0.0,5,122.16785430908203
1118,4,-2,4,1.4755815267562866,0.0,6,122.16785430908203
1118,1,-1,4,1.4792436361312866,-5.0,2,122.16785430908203
1119,1,1,8,3.589263677597046,-7.0,6,107.13477325439453
1119,2,1,8,3.587554693222046,-6.0,6,107.13477325439453
1119,3,1,8,3.586089849472046,1.0,5,107.13477325439453
1119,4,2,8,3.585357427597046,-11.0,3,107.13477325439453
1120,1,0,4,1.4968217611312866,-8.0,5,103.81299591064453
1120,2,0,4,1.4946244955062866,-3.0,6,103.81299591064453
1120,3,0,4,1.4934037923812866,-3.0,6,103.81299591064453
1120,4,0,4,1.4926713705062866,1.0,6,103.81299591064453
1121,1,-1,4,1.4365190267562866,-19.0,5,28.60099220275879
1121,2,-1,4,1.4296830892562866,-18.0,6,28.60099220275879
1121,3,-1,4,1.4248002767562866,-10.0,6,28.60099220275879
1121,4,-1,4,1.4226030111312866,-4.0,6,28.60099220275879
1122,1,1,10,4.93504524230957,-13.0,5,73.72374725341797
1122,4,1,10,4.93040657043457,-10.0,2,73.72374725341797
1123,2,1,6,2.6802496910095215,-3.0,6,166.19049072265625
1123,3,1,6,2.6792731285095215,0.0,6,166.19049072265625
1123,4,1,6,2.6790289878845215,-6.0,2,166.19049072265625
1124,2,1,9,4.279366493225098,-21.0,3,31.60698127746582
1124,3,1,9,4.275460243225098,-19.0,2,31.60698127746582
1124,4,1,9,4.273995399475098,-1.0,6,31.60698127746582
1125,1,0,2,0.5035792589187622,-7.0,6,157.2040557861328
1125,2,0,2,0.5023585557937622,-4.0,5,157.2040557861328
1125,4,1,2,0.5011378526687622,-3.0,5,157.2040557861328
1126,1,1,1,-0.083251953125,-3.0,6,185.7889862060547
1126,3,2,1,-0.084716796875,-5.0,5,185.7889862060547
1127,1,1,11,5.455714225769043,-28.0,6,28.947206497192383
1127,3,1,11,5.442530632019043,-9.0,6,28.947206497192383
1127,4,2,12,5.439762115478516,-10.0,3,28.947206497192383
1128,1,-1,1,0.1171875,-9.0,6,81.45697784423828
1128,2,-1,1,0.11474609375,-4.0,5,81.45697784423828
1128,3,-1,1,0.113037109375,-3.0,6,81.45697784423828
1128,4,-1,1,0.112548828125,-1.0,6,81.45697784423828
1129,1,0,7,3.3644931316375732,-5.0,6,168.3180389404297
1129,3,0,7,3.3625400066375732,-4.0,6,168.3180389404297
1129,4,0,7,3.3620517253875732,0.0,6,168.3180389404297
1130,1,1,9,4.437325477600098,-12.0,5,61.95969009399414
1130,3,1,9,4.430489540100098,-6.0,6,61.95969009399414
1130,4,1,10,4.42967414855957,-3.0,5,61.95969009399414
1131,1,0,4,1.5417436361312866,-14.0,6,51.78705978393555
1131,2,0,4,1.5378373861312866,-9.0,5,51.78705978393555
1131,3,0,4,1.5349076986312866,-7.0,6,51.78705978393555
1131,4,0,4,1.5341752767562866,1.0,6,51.78705978393555
1132,4,-1,1,-0.3232421875,0.0,4,159.25994873046875
1132,1,-1,12,5.961734771728516,23.0,3,159.25994873046875
1132,2,-1,12,5.961002349853516,-2.0,2,159.25994873046875
1132,3,-1,12,5.960025787353516,-1.0,5,159.25994873046875
1133,4,0,1,-0.287353515625,0.0,6,62.21985626220703
1133,1,0,12,6.001285552978516,-11.0,6,62.21985626220703
1133,3,0,12,5.996158599853516,-4.0,6,62.21985626220703
1134,3,-2,9,4.112862586975098,-1.0,6,180.6138916015625
1134,4,-2,9,4.112374305725098,-3.0,6,180.6138916015625
1134,1,-1,9,4.114815711975098,-2.0,6,180.6138916015625
1135,2,2,8,3.675933599472046,-3.0,6,178.1647186279297
1135,3,2,8,3.675201177597046,0.0,6,178.1647186279297
1136,2,-2,6,2.4505133628845215,-5.0,6,80.13101196289062
1136,3,-2,6,2.4490485191345215,-4.0,6,80.13101196289062
1137,1,1,7,3.2834384441375732,4.0,2,199.2235870361328
1137,2,2,7,3.2824618816375732,-1.0,6,199.2235870361328
1137,3,2,7,3.2819736003875732,0.0,6,199.2235870361328
1137,4,2,7,3.2817294597625732,0.0,6,199.2235870361328
1138,2,1,1,0.16162109375,-31.0,3,25.503311157226562
1138,3,1,1,0.1552734375,-17.0,6,25.503311157226562
1138,4,1,2,0.150796040892601,-8.0,6,25.503311157226562
1139,2,-1,12,5.711490631103516,-4.0,5,139.28408813476562
1139,3,-1,12,5.710269927978516,-14.0,5,139.28408813476562
1139,4,-1,12,5.709293365478516,0.0,5,139.28408813476562
1140,2,2,3,1.2444632053375244,-25.0,2,177.5220947265625
1140,3,2,3,1.2437307834625244,-2.0,6,177.5220947265625
1141,1,1,9,4.121407508850098,-5.0,6,145.23312377929688
1141,2,1,9,4.119942665100098,-2.0,6,145.23312377929688
1141,3,1,9,4.118966102600098,-2.0,6,145.23312377929688
1141,4,1,9,4.118477821350098,-1.0,6,145.23312377929688
1142,1,1,10,4.74388313293457,-5.0,6,154.8821563720703
1142,2,2,10,4.74266242980957,-4.0,6,154.8821563720703
1142,3,2,10,4.74168586730957,-4.0,5,154.8821563720703
1142,4,2,10,4.74095344543457,-3.0,6,154.8821563720703
1143,4,-2,4,1.3305619955062866,0.0,6,93.16305541992188
1143,1,-1,3,1.3345510959625244,-8.0,6,93.16305541992188
1143,2,-1,4,1.3327592611312866,-5.0,5,93.16305541992188
1144,1,1,7,3.0893466472625732,-5.0,5,178.74021911621094
1144,2,1,7,3.0881259441375732,-4.0,6,178.74021911621094
1144,4,2,7,3.0871493816375732,-24.0,2,178.74021911621094
1145,1,0,7,3.3671786785125732,-39.0,3,126.34032440185547
1145,3,0,7,3.3649814128875732,-5.0,6,126.34032440185547
1145,4,0,7,3.3642489910125732,-2.0,6,126.34032440185547
1146,1,0,4,1.8662065267562866,-2.0,2,39.77079391479492
1146,2,0,5,1.8612408638000488,18.0,2,39.77079391479492
